z,Time,ISM,Stars,H,He,C,N,O,Fe
7.207207207207207,8808713620.955318,1898464144196129.2,87372769606.14876,-96394118402751.7,-30440247913693.34,506073351481971.0,506073351481971.0,506073272941340.6,506078534692910.6
7.2192192192192195,8809571078.132727,1901697260657841.8,87372769606.14876,-96694903300405.03,-30535232618191.01,506980572997936.9,506980572997936.9,506980494457306.5,506985756208876.5
7.231231231231231,8810425408.187923,1904930377119554.2,87372769606.14876,-96995688198058.36,-30630217322688.684,507887794513902.75,507887794513902.75,507887715973272.4,507892977724842.4
7.243243243243243,8811276627.063986,1908163493581266.8,87372769606.14876,-97296473095711.69,-30725202027186.355,508795016029868.6,508795016029868.6,508794937489238.25,508800199240808.25
7.255255255255255,8812124750.599636,1911396610042979.2,87372769606.14876,-97597257993365.02,-30820186731684.027,509702237545834.5,509702237545834.5,509702159005204.1,509707420756774.1
7.267267267267267,8812969794.530079,1914629726504691.8,87372769606.14876,-97898042891018.34,-30915171436181.7,510609459061800.4,510609459061800.4,510609380521170.0,510614642272740.0
7.2792792792792795,8813811774.487823,1917862842966404.2,87372769606.14876,-98198827788671.67,-31010156140679.37,511516680577766.25,511516680577766.25,511516602037135.9,511521863788705.9
7.291291291291291,8814650706.003496,1921095959428116.8,87372769606.14876,-98499612686325.0,-31105140845177.043,512423902093732.1,512423902093732.1,512423823553101.75,512429085304671.75
7.303303303303303,8815486604.506662,1924329075889829.2,87372769606.14876,-98800397583978.33,-31200125549674.715,513331123609698.0,513331123609698.0,513331045069067.6,513336306820637.6
7.315315315315315,8816319485.32662,1927562192351541.8,87372769606.14876,-99101182481631.66,-31295110254172.387,514238345125663.9,514238345125663.9,514238266585033.5,514243528336603.5
7.327327327327327,8817149363.693201,1930795308813254.2,87372769606.14876,-99401967379284.98,-31390094958670.06,515145566641629.75,515145566641629.75,515145488100999.4,515150749852569.4
7.33933933933934,8817976254.737553,1934028425274966.8,87372769606.14876,-99702752276938.31,-31485079663167.73,516052788157595.6,516052788157595.6,516052709616965.25,516057971368535.25
7.351351351351351,8818800173.492922,1937261541736679.2,87372769606.14876,-100003537174591.64,-31580064367665.402,516960009673561.5,516960009673561.5,516959931132931.1,516965192884501.1
7.363363363363363,8819621134.895432,1940494658198391.8,87372769606.14876,-100304322072244.97,-31675049072163.074,517867231189527.4,517867231189527.4,517867152648897.0,517872414400467.0
7.375375375375375,8820439153.784838,1943727774660104.2,87372769606.14876,-100605106969898.3,-31770033776660.746,518774452705493.25,518774452705493.25,518774374164862.9,518779635916432.9
7.387387387387387,8821254244.905293,1946960891121816.8,87372769606.14876,-100905891867551.62,-31865018481158.418,519681674221459.1,519681674221459.1,519681595680828.75,519686857432398.75
7.3993993993994,8822066422.906101,1950194007583529.2,87372769606.14876,-101206676765204.95,-31960003185656.09,520588895737425.0,520588895737425.0,520588817196794.6,520594078948364.6
7.411411411411411,8822875702.34246,1953427124045241.8,87372769606.14876,-101507461662858.28,-32054987890153.76,521496117253390.9,521496117253390.9,521496038712760.5,521501300464330.5
7.423423423423423,8823682097.676197,1956660240506954.2,87372769606.14876,-101808246560511.61,-32149972594651.434,522403338769356.75,522403338769356.75,522403260228726.4,522408521980296.4
7.435435435435435,8824485623.276499,1959893356968666.8,87372769606.14876,-102109031458164.94,-32244957299149.105,523310560285322.6,523310560285322.6,523310481744692.25,523315743496262.25
7.4474474474474475,8825286293.420639,1963126473430379.2,87372769606.14876,-102409816355818.27,-32339942003646.777,524217781801288.5,524217781801288.5,524217703260658.1,524222965012228.1
7.45945945945946,8826084122.294703,1966359589892091.8,87372769606.14876,-102710601253471.6,-32434926708144.45,525125003317254.4,525125003317254.4,525124924776624.0,525130186528194.0
7.471471471471472,8826879123.99428,1969592706353804.2,87372769606.14876,-103011386151124.92,-32529911412642.12,526032224833220.25,526032224833220.25,526032146292589.9,526037408044159.9
7.483483483483483,8827671312.525183,1972825822815516.8,87372769606.14876,-103312171048778.25,-32624896117139.793,526939446349186.1,526939446349186.1,526939367808555.75,526944629560125.75
7.495495495495495,8828460701.804146,1976058939277229.2,87372769606.14876,-103612955946431.58,-32719880821637.465,527846667865152.0,527846667865152.0,527846589324521.6,527851851076091.6
7.5075075075075075,8829247305.659504,1979292055738941.8,87372769606.14876,-103913740844084.9,-32814865526135.137,528753889381117.9,528753889381117.9,528753810840487.5,528759072592057.5
7.51951951951952,8830031137.831892,1982525172200654.2,87372769606.14876,-104214525741738.23,-32909850230632.81,529661110897083.75,529661110897083.75,529661032356453.4,529666294108023.4
7.531531531531532,8830812211.974915,1985758288662366.8,87372769606.14876,-104515310639391.56,-33004834935130.48,530568332413049.6,530568332413049.6,530568253872419.25,530573515623989.25
7.543543543543543,8831590541.655823,1988991405124079.2,87372769606.14876,-104816095537044.89,-33099819639628.152,531475553929015.5,531475553929015.5,531475475388385.1,531480737139955.1
7.555555555555555,8832366140.356182,1992224521585791.8,87372769606.14876,-105116880434698.22,-33194804344125.824,532382775444981.4,532382775444981.4,532382696904351.0,532387958655921.0
7.5675675675675675,8833139021.472525,1995457638047504.2,87372769606.14876,-105417665332351.55,-33289789048623.496,533289996960947.25,533289996960947.25,533289918420316.9,533295180171886.9
7.57957957957958,8833909198.317017,1998690754509216.8,87372769606.14876,-105718450230004.88,-33384773753121.168,534197218476913.1,534197218476913.1,534197139936282.75,534202401687852.75
7.591591591591592,8834676684.118095,2001923870970929.2,87372769606.14876,-106019235127658.2,-33479758457618.84,535104439992879.0,535104439992879.0,535104361452248.6,535109623203818.6
7.603603603603603,8835441492.02112,2005156987432641.8,87372769606.14876,-106320020025311.53,-33574743162116.51,536011661508844.9,536011661508844.9,536011582968214.5,536016844719784.5
7.615615615615615,8836203635.089,2008390103894354.2,87372769606.14876,-106620804922964.86,-33669727866614.184,536918883024810.75,536918883024810.75,536918804484180.4,536924066235750.4
7.627627627627628,8836963126.302837,2011623220356066.8,87372769606.14876,-106921589820618.19,-33764712571111.855,537826104540776.6,537826104540776.6,537826026000146.25,537831287751716.25
7.63963963963964,8837719978.56254,2014856336817779.2,87372769606.14876,-107222374718271.52,-33859697275609.527,538733326056742.5,538733326056742.5,538733247516112.1,538738509267682.1
7.651651651651652,8838474204.687454,2018089453279491.8,87372769606.14876,-107523159615924.84,-33954681980107.2,539640547572708.4,539640547572708.4,539640469032078.0,539645730783648.0
7.663663663663663,8839225817.416965,2021322569741204.2,87372769606.14876,-107823944513578.17,-34049666684604.87,540547769088674.25,540547769088674.25,540547690548043.9,540552952299613.9
7.675675675675675,8839974829.411116,2024555686202916.8,87372769606.14876,-108124729411231.5,-34144651389102.543,541454990604640.1,541454990604640.1,541454912064009.75,541460173815579.75
7.687687687687688,8840721253.251204,2027788802664629.2,87372769606.14876,-108425514308884.83,-34239636093600.215,542362212120606.0,542362212120606.0,542362133579975.6,542367395331545.6
7.6996996996997,8841465101.440388,2031021919126341.8,87372769606.14876,-108726299206538.16,-34334620798097.887,543269433636571.9,543269433636571.9,543269355095941.5,543274616847511.5
7.711711711711712,8842206386.40427,2034255035588054.2,87372769606.14876,-109027084104191.48,-34429605502595.56,544176655152537.75,544176655152537.75,544176576611907.4,544181838363477.4
7.723723723723723,8842945120.491488,2037488152049766.8,87372769606.14876,-109327869001844.81,-34524590207093.23,545083876668503.6,545083876668503.6,545083798127873.25,545089059879443.25
7.7357357357357355,8843681315.974295,2040721268511479.2,87372769606.14876,-109628653899498.14,-34619574911590.902,545991098184469.5,545991098184469.5,545991019643839.1,545996281395409.1
7.747747747747748,8844414985.049139,2043954384973191.8,87372769606.14876,-109929438797151.47,-34714559616088.574,546898319700435.4,546898319700435.4,546898241159805.0,546903502911375.0
7.75975975975976,8845146139.837234,2047187501434904.2,87372769606.14876,-110230223694804.8,-34809544320586.246,547805541216401.25,547805541216401.25,547805462675770.9,547810724427340.9
7.771771771771772,8845874792.385126,2050420617896616.8,87372769606.14876,-110531008592458.12,-34904529025083.918,548712762732367.1,548712762732367.1,548712684191736.75,548717945943306.75
7.783783783783783,8846600954.665249,2053653734358329.2,87372769606.14876,-110831793490111.45,-34999513729581.59,549619984248333.0,549619984248333.0,549619905707702.6,549625167459272.6
7.7957957957957955,8847324638.576488,2056886850820041.8,87372769606.14876,-111132578387764.78,-35094498434079.26,550527205764298.9,550527205764298.9,550527127223668.5,550532388975238.5
7.807807807807808,8848045855.944735,2060119967281754.2,87372769606.14876,-111433363285418.11,-35189483138576.94,551434427280264.75,551434427280264.75,551434348739634.4,551439610491204.4
7.81981981981982,8848764618.523418,2063353083743466.8,87372769606.14876,-111734148183071.44,-35284467843074.61,552341648796230.6,552341648796230.6,552341570255600.25,552346832007170.25
7.831831831831832,8849480937.994066,2066586200205179.2,87372769606.14876,-112034933080724.77,-35379452547572.28,553248870312196.5,553248870312196.5,553248791771566.1,553254053523136.1
7.843843843843843,8850194825.966825,2069819316666891.8,87372769606.14876,-112335717978378.1,-35474437252069.95,554156091828162.4,554156091828162.4,554156013287532.0,554161275039102.0
7.8558558558558556,8850906293.981007,2073052433128604.2,87372769606.14876,-112636502876031.42,-35569421956567.625,555063313344128.25,555063313344128.25,555063234803497.9,555068496555067.9
7.867867867867868,8851615353.5056,2076285549590316.8,87372769606.14876,-112937287773684.75,-35664406661065.3,555970534860094.1,555970534860094.1,555970456319463.75,555975718071033.75
7.87987987987988,8852322015.939812,2079518666052029.2,87372769606.14876,-113238072671338.08,-35759391365562.97,556877756376060.0,556877756376060.0,556877677835429.6,556882939586999.6
7.891891891891892,8853026292.613571,2082751782513741.8,87372769606.14876,-113538857568991.4,-35854376070060.64,557784977892025.9,557784977892025.9,557784899351395.5,557790161102965.5
7.903903903903903,8853728194.78805,2085984898975454.2,87372769606.14876,-113839642466644.73,-35949360774558.31,558692199407991.75,558692199407991.75,558692120867361.4,558697382618931.4
7.915915915915916,8854427733.656168,2089218015437166.8,87372769606.14876,-114140427364298.06,-36044345479055.984,559599420923957.6,559599420923957.6,559599342383327.25,559604604134897.25
7.927927927927928,8855124920.34311,2092451131898879.2,87372769606.14876,-114441212261951.39,-36139330183553.66,560506642439923.5,560506642439923.5,560506563899293.1,560511825650863.1
7.93993993993994,8855819765.9068,2095684248360591.8,87372769606.14876,-114741997159604.72,-36234314888051.33,561413863955889.4,561413863955889.4,561413785415259.0,561419047166829.0
7.951951951951952,8856512281.338428,2098917364822304.2,87372769606.14876,-115042782057258.05,-36329299592549.0,562321085471855.25,562321085471855.25,562321006931224.9,562326268682794.9
7.963963963963964,8857202477.562922,2102150481284016.8,87372769606.14876,-115343566954911.38,-36424284297046.67,563228306987821.1,563228306987821.1,563228228447190.8,563233490198760.8
7.975975975975976,8857890365.439444,2105383597745729.2,87372769606.14876,-115644351852564.7,-36519269001544.34,564135528503787.0,564135528503787.0,564135449963156.6,564140711714726.6
7.987987987987988,8858575955.761868,2108616714207441.8,87372769606.14876,-115945136750218.03,-36614253706042.016,565042750019752.9,565042750019752.9,565042671479122.5,565047933230692.5
8.0,8859259259.25926,2111849830669154.2,87372769606.14876,-116245921647871.36,-36709238410539.69,565949971535718.8,565949971535718.8,565949892995088.4,565955154746658.4
8.012012012012011,8859940286.596357,2115082947130866.8,87372769606.14876,-116546706545524.69,-36804223115037.36,566857193051684.6,566857193051684.6,566857114511054.2,566862376262624.2
8.024024024024024,8860619048.374039,2118316063592579.2,87372769606.14876,-116847491443178.02,-36899207819535.03,567764414567650.5,567764414567650.5,567764336027020.1,567769597778590.1
8.036036036036036,8861295555.129784,2121549180054291.8,87372769606.14876,-117148276340831.34,-36994192524032.7,568671636083616.4,568671636083616.4,568671557542986.0,568676819294556.0
8.048048048048049,8861969817.338144,2124782296516004.2,87372769606.14876,-117449061238484.67,-37089177228530.375,569578857599582.2,569578857599582.2,569578779058951.9,569584040810521.9
8.06006006006006,8862641845.4112,2128015412977716.8,87372769606.14876,-117749846136138.0,-37184161933028.05,570486079115548.1,570486079115548.1,570486000574917.8,570491262326487.8
8.072072072072071,8863311649.699009,2131248529439429.2,87372769606.14876,-118050631033791.33,-37279146637525.72,571393300631514.0,571393300631514.0,571393222090883.6,571398483842453.6
8.084084084084084,8863979240.490068,2134481645901141.8,87372769606.14876,-118351415931444.66,-37374131342023.39,572300522147479.9,572300522147479.9,572300443606849.5,572305705358419.5
8.096096096096096,8864644628.01175,2137714762362854.2,87372769606.14876,-118652200829097.98,-37469116046521.06,573207743663445.8,573207743663445.8,573207665122815.4,573212926874385.4
8.108108108108109,8865307822.430754,2140947878824566.8,87372769606.14876,-118952985726751.31,-37564100751018.734,574114965179411.6,574114965179411.6,574114886638781.2,574120148390351.2
8.12012012012012,8865968833.85354,2144180995286279.2,87372769606.14876,-119253770624404.64,-37659085455516.41,575022186695377.5,575022186695377.5,575022108154747.1,575027369906317.1
8.132132132132131,8866627672.326765,2147414111747991.8,87372769606.14876,-119554555522057.97,-37754070160014.08,575929408211343.4,575929408211343.4,575929329670713.0,575934591422283.0
8.144144144144144,8867284347.837723,2150647228209704.2,87372769606.14876,-119855340419711.3,-37849054864511.75,576836629727309.2,576836629727309.2,576836551186678.9,576841812938248.9
8.156156156156156,8867938870.314758,2153880344671416.8,87372769606.14876,-120156125317364.62,-37944039569009.42,577743851243275.1,577743851243275.1,577743772702644.8,577749034454214.8
8.168168168168169,8868591249.627705,2157113461133129.2,87372769606.14876,-120456910215017.95,-38039024273507.09,578651072759241.0,578651072759241.0,578650994218610.6,578656255970180.6
8.18018018018018,8869241495.588295,2160346577594841.8,87372769606.14876,-120757695112671.28,-38134008978004.766,579558294275206.9,579558294275206.9,579558215734576.5,579563477486146.5
8.192192192192191,8869889617.95059,2163579694056554.2,87372769606.14876,-121058480010324.61,-38228993682502.44,580465515791172.8,580465515791172.8,580465437250542.4,580470699002112.4
8.204204204204204,8870535626.41138,2166812810518266.8,87372769606.14876,-121359264907977.94,-38323978387000.11,581372737307138.6,581372737307138.6,581372658766508.2,581377920518078.2
8.216216216216216,8871179530.610607,2170045926979979.2,87372769606.14876,-121660049805631.27,-38418963091497.78,582279958823104.5,582279958823104.5,582279880282474.1,582285142034044.1
8.228228228228229,8871821340.131758,2173279043441691.8,87372769606.14876,-121960834703284.6,-38513947795995.45,583187180339070.4,583187180339070.4,583187101798440.0,583192363550010.0
8.24024024024024,8872461064.502283,2176512159903404.2,87372769606.14876,-122261619600937.92,-38608932500493.125,584094401855036.2,584094401855036.2,584094323314405.9,584099585065975.9
8.252252252252251,8873098713.193985,2179745276365116.8,87372769606.14876,-122562404498591.25,-38703917204990.8,585001623371002.1,585001623371002.1,585001544830371.8,585006806581941.8
8.264264264264265,8873734295.623423,2182978392826829.2,87372769606.14876,-122863189396244.58,-38798901909488.47,585908844886968.0,585908844886968.0,585908766346337.6,585914028097907.6
