z,Time,ISM,Stars
0.057057057057057055,734742321.1106225,1000000003097.8895,153503.39257411443
0.058058058058058054,746752617.0048472,1000000003137.473,153373.6040952658
0.05905905905905906,758734539.8909705,1000000003177.3965,153244.4150763647
0.06006006006006006,770688183.519772,1000000003217.5503,153113.6823580935
0.06106106106106106,782613641.2441292,1000000003257.9294,152981.42592245038
0.062062062062062065,794511006.0210652,1000000003298.6351,152849.78892875125
0.06306306306306306,806380370.4138254,1000000003339.5592,152716.6581906775
0.06406406406406406,818221826.5938878,1000000003373.7567,152582.0536902273
0.06506506506506507,830035466.343006,1000000003408.102,152445.99540939886
0.06606606606606606,841821381.0552106,1000000003449.4636,152445.99540939886
0.06706706706706707,853579661.7388104,1000000003491.1407,152310.58654351172
0.06806806806806806,865310399.018394,1000000003533.128,152173.7538702436
0.06906906906906907,877013683.1367772,1000000003568.2043,152035.5173715947
0.07007007007007007,888689603.957002,1000000003603.518,151897.95026988527
0.07107107107107107,900338250.9642591,1000000003646.0034,151897.95026988527
0.07207207207207207,911959713.2678356,1000000003688.777,151759.0093157904
0.07307307307307308,923554079.6030601,1000000003724.5343,151618.7144913083
0.07407407407407407,935121438.3331918,1000000003760.5067,151477.08577843712
0.07507507507507508,946661877.4513471,1000000003803.84,151477.08577843712
0.07607607607607608,958175484.5823835,1000000003840.023,151334.1431591751
0.07707707707707707,969662346.9847741,1000000003876.5122,151191.90990084893
0.07807807807807808,981122551.5525026,1000000003920.4834,151191.90990084893
0.07907907907907907,992556184.8168948,1000000003957.2827,151048.3927091292
0.08008008008008008,1003963332.9484851,1000000003994.3872,150903.6115660141
0.08108108108108109,1015344081.7588435,1000000004039.0908,150903.6115660141
0.08208208208208208,1026698516.702405,1000000004076.4956,150757.5864535018
0.08308308308308308,1038026722.8782876,1000000004114.1958,150610.3373535927
0.08408408408408408,1049328785.0320913,1000000004151.896,150610.3373535927
0.08508508508508508,1060604787.5576981,1000000004189.8867,150461.88424828285
0.08608608608608609,1071854814.4990436,1000000004235.645,150461.88424828285
0.08708708708708708,1083078949.5518935,1000000004273.9214,150312.2471195704
0.08808808808808809,1094277276.0656216,1000000004320.0094,150312.2471195704
0.0890890890890891,1105449877.0449274,1000000004358.5564,150161.4459494536
0.09009009009009009,1116596835.1516023,1000000004397.369,150009.5007199306
0.09109109109109109,1127718232.7062564,1000000004436.1816,150009.5007199306
0.0920920920920921,1138814151.690023,1000000004475.2549,149856.4314129996
0.09309309309309309,1149884673.74629,1000000004514.3281,149856.4314129996
0.0940940940940941,1160929880.1823776,1000000004553.657,149702.2580106588
0.09509509509509509,1171949851.9712408,1000000004592.9858,149702.2580106588
0.0960960960960961,1182944669.753151,1000000004632.5653,149547.00049490642
0.0970970970970971,1193914413.8373468,1000000004672.1448,149547.00049490642
0.0980980980980981,1204859164.203719,1000000004711.98,149390.6788477406
0.0990990990990991,1215779000.5044384,1000000004751.8152,149390.6788477406
0.10010010010010009,1226674002.0656018,1000000004791.9012,149233.31305116203
0.1011011011011011,1237544247.8888745,1000000004831.9873,149233.31305116203
0.1021021021021021,1248389816.6530867,1000000004872.3193,149074.92308716645
0.1031031031031031,1259210786.7158709,1000000004912.6514,149074.92308716645
0.1041041041041041,1270007236.1152408,1000000004953.2245,148915.52893775207
0.10510510510510511,1280779242.5711915,1000000004993.7976,148915.52893775207
0.1061061061061061,1291526883.4872942,1000000005034.3707,148915.52893775207
0.10710710710710711,1302250235.9522436,1000000005075.2698,148755.15058491708
0.10810810810810811,1312949376.7414486,1000000005116.1688,148755.15058491708
0.1091091091091091,1323624382.3185709,1000000005157.3884,148593.80801065968
0.11011011011011011,1334275328.837067,1000000005198.608,148593.80801065968
0.1111111111111111,1344902292.1417456,1000000005231.712,148431.52119697805
0.11211211211211211,1355505347.7702746,1000000005273.2352,148431.52119697805
0.11311311311311312,1366084570.9547112,1000000005314.7584,148431.52119697805
0.11411411411411411,1376640036.623008,1000000005356.5797,148268.3101258704
0.11511511511511512,1387171819.4005053,1000000005398.401,148268.3101258704
0.11611611611611611,1397679993.611449,1000000005432.0132,148104.1947793349
0.11711711711711711,1408164633.2804425,1000000005474.2147,148104.1947793349
0.11811811811811812,1418625812.1339474,1000000005516.4163,148104.1947793349
0.11911911911911911,1429063603.6017325,1000000005558.9023,147937.40166502233
0.12012012012012012,1439478080.8183405,1000000005601.3884,147937.40166502233
0.12112112112112113,1449869316.6245403,1000000005643.8745,147937.40166502233
0.12212212212212212,1460237383.5687544,1000000005686.6396,147769.75423028014
0.12312312312312312,1470582353.9085102,1000000005729.4048,147769.75423028014
0.12412412412412413,1480904299.611848,1000000005763.7507,147601.27245710383
0.12512512512512514,1491203292.358743,1000000005806.8872,147601.27245710383
0.12612612612612611,1501479403.5425224,1000000005850.0237,147601.27245710383
0.12712712712712712,1511732704.271248,1000000005884.6992,147431.97632749157
0.12812812812812813,1521963265.3691242,1000000005928.2012,147431.97632749157
0.12912912912912913,1532171157.377871,1000000005971.7031,147431.97632749157
0.13013013013013014,1542356450.5581,1000000006006.6157,147260.13231309055
0.13113113113113112,1552519214.8906946,1000000006050.3896,147260.13231309055
0.13213213213213212,1562659520.0781538,1000000006094.1636,147260.13231309055
0.13313313313313313,1572777435.5459597,1000000006129.3088,147087.52389724908
0.13413413413413414,1582873030.4439027,1000000006173.4341,147087.52389724908
0.13513513513513514,1592946373.6474388,1000000006217.5593,147087.52389724908
0.13613613613613612,1602997533.759008,1000000006261.6846,147087.52389724908
0.13713713713713713,1613026579.1093562,1000000006297.1428,146914.17106196535
0.13813813813813813,1623033577.7588508,1000000006341.6135,146914.17106196535
0.13913913913913914,1633018597.498788,1000000006386.0842,146914.17106196535
0.14014014014014015,1642981705.8526876,1000000006421.7644,146738.3702518838
0.14114114114114115,1652922970.0775924,1000000006466.559,146738.3702518838
0.14214214214214213,1662842457.16534,1000000006511.3535,146738.3702518838
0.14314314314314314,1672740233.8438609,1000000006547.3217,146561.8749773555
0.14414414414414414,1682616366.5784202,1000000006583.2898,146561.8749773555
0.14514514514514515,1692470921.5729017,1000000006628.4022,146561.8749773555
0.14614614614614616,1702303964.7710562,1000000006673.5146,146561.8749773555
0.14714714714714713,1712115561.8577464,1000000006709.7657,146384.70522037862
0.14814814814814814,1721905778.2601974,1000000006755.2727,146384.70522037862
0.14914914914914915,1731674679.149218,1000000006800.7797,146384.70522037862
0.15015015015015015,1741422329.4404356,1000000006837.3066,146205.18739859798
0.15115115115115116,1751148793.795522,1000000006873.8336,146205.18739859798
0.15215215215215216,1760854136.62339,1000000006919.6439,146205.18739859798
0.15315315315315314,1770538422.081412,1000000006965.4542,146205.18739859798
0.15415415415415415,1780201714.0766249,1000000007002.2521,146025.04504936427
0.15515515515515516,1789844076.2669053,1000000007039.0499,146025.04504936427
0.15615615615615616,1799465572.0621758,1000000007085.2393,146025.04504936427
0.15715715715715717,1809066264.6255648,1000000007131.4286,146025.04504936427
0.15815815815815815,1818646216.8745918,1000000007168.5035,145842.62457231747
0.15915915915915915,1828205491.48234,1000000007205.5785,145842.62457231747
0.16016016016016016,1837744150.8785925,1000000007252.1511,145842.62457231747
0.16116116116116116,1847262257.251011,1000000007298.7238,145842.62457231747
0.16216216216216217,1856759872.5462687,1000000007336.1521,145659.62952281308
0.16316316316316315,1866237058.4711869,1000000007373.5804,145659.62952281308
0.16416416416416416,1875693876.4938917,1000000007420.53,145659.62952281308
0.16516516516516516,1885130387.8449047,1000000007467.4796,145659.62952281308
0.16616616616616617,1894546653.5183065,1000000007505.1733,145474.42628248926
0.16716716716716717,1903942734.272817,1000000007542.8671,145474.42628248926
0.16816816816816815,1913318690.6329212,1000000007580.5608,145474.42628248926
0.16916916916916916,1922674582.8899722,1000000007627.8785,145474.42628248926
0.17017017017017017,1932010471.1032794,1000000007675.1963,145474.42628248926
0.17117117117117117,1941326415.1012118,1000000007713.2307,145288.69842470335
0.17217217217217218,1950622474.4822686,1000000007751.2651,145288.69842470335
0.17317317317317318,1959898708.6161633,1000000007799.0244,145288.69842470335
0.17417417417417416,1969155176.6449015,1000000007846.7837,145288.69842470335
0.17517517517517517,1978391937.4838398,1000000007885.1515,145100.8323130917
0.17617617617617617,1987609049.8227522,1000000007923.5193,145100.8323130917
0.17717717717717718,1996806572.1268802,1000000007961.8871,145100.8323130917
0.1781781781781782,2005984562.6379817,1000000008010.0786,145100.8323130917
0.17917917917917917,2015143079.3753817,1000000008058.2701,145100.8323130917
0.18018018018018017,2024282180.1369996,1000000008096.964,144910.86791165068
0.18118118118118118,2033401922.5003908,1000000008135.6578,144910.86791165068
0.18218218218218218,2042502363.823763,1000000008174.3517,144910.86791165068
0.1831831831831832,2051583561.2469985,1000000008222.9662,144910.86791165068
0.1841841841841842,2060645571.6926837,1000000008271.5807,144910.86791165068
0.18518518518518517,2069688451.8670914,1000000008310.674,144720.45882074034
0.18618618618618618,2078712258.2612147,1000000008349.7672,144720.45882074034
0.1871871871871872,2087717047.1517367,1000000008388.8605,144720.45882074034
0.1881881881881882,2096702874.602043,1000000008437.9537,144720.45882074034
0.1891891891891892,2105669796.4632056,1000000008487.047,144720.45882074034
0.19019019019019018,2114617868.3749526,1000000008526.5162,144528.02137699432
0.19119119119119118,2123547145.7666645,1000000008565.9855,144528.02137699432
0.1921921921921922,2132457683.8583295,1000000008605.4547,144528.02137699432
0.1931931931931932,2141349537.6615093,1000000008654.9391,144528.02137699432
0.1941941941941942,2150222761.9803195,1000000008704.4235,144528.02137699432
0.19519519519519518,2159077411.412355,1000000008744.183,144333.59554441256
0.1961961961961962,2167913540.3496695,1000000008783.9425,144333.59554441256
0.1971971971971972,2176731202.9797006,1000000008823.702,144333.59554441256
0.1981981981981982,2185530453.2862115,1000000008863.4615,144333.59554441256
0.1991991991991992,2194311345.050242,1000000008913.3275,144333.59554441256
0.20020020020020018,2203073931.8510184,1000000008953.3698,144137.22128698794
0.2012012012012012,2211818267.066891,1000000008993.412,144137.22128698794
0.2022022022022022,2220544403.876247,1000000009033.4542,144137.22128698794
0.2032032032032032,2229252395.258426,1000000009073.4965,144137.22128698794
0.2042042042042042,2237942293.994641,1000000009113.5387,144137.22128698794
0.20520520520520522,2246614152.668862,1000000009163.7767,144137.22128698794
0.2062062062062062,2255268023.6687374,1000000009204.0941,143938.93856871687
0.2072072072072072,2263903959.186475,1000000009244.4115,143938.93856871687
0.2082082082082082,2272522011.2197356,1000000009284.7289,143938.93856871687
0.2092092092092092,2281122231.572528,1000000009325.0463,143938.93856871687
0.21021021021021022,2289704671.856073,1000000009365.3636,143938.93856871687
0.2112112112112112,2298269383.4896946,1000000009416.0404,143938.93856871687
0.2122122122122122,2306816417.701684,1000000009456.7172,143738.78735359572
0.2132132132132132,2315345825.5301633,1000000009497.3939,143738.78735359572
0.21421421421421422,2323857657.823961,1000000009538.0707,143738.78735359572
0.21521521521521522,2332351965.2434487,1000000009578.7474,143738.78735359572
0.21621621621621623,2340828798.2614155,1000000009619.4242,143738.78735359572
0.2172172172172172,2349288207.163901,1000000009670.5453,143738.78735359572
0.2182182182182182,2357730242.051046,1000000009711.6512,143538.36129598992
0.21921921921921922,2366154952.8379326,1000000009752.7572,143538.36129598992
0.22022022022022023,2374562389.255411,1000000009793.8632,143538.36129598992
0.22122122122122123,2382952600.8509407,1000000009834.9691,143538.36129598992
0.2222222222222222,2391325636.989412,1000000009876.0751,143538.36129598992
0.22322322322322322,2399681546.8539586,1000000009927.7084,143538.36129598992
0.22422422422422422,2408020379.4467926,1000000009969.2352,143336.13667852772
0.22522522522522523,2416342183.590002,1000000010010.7621,143336.13667852772
0.22622622622622623,2424647007.9263706,1000000010052.289,143336.13667852772
0.2272272272272272,2432934900.9201694,1000000010093.8158,143336.13667852772
0.22822822822822822,2441205910.8579674,1000000010135.3427,143336.13667852772
0.22922922922922923,2449460085.8494244,1000000010176.8695,143336.13667852772
0.23023023023023023,2457697473.8280787,1000000010229.0048,143336.13667852772
0.23123123123123124,2465918122.552146,1000000010270.9442,143132.1534652055
0.23223223223223222,2474122079.605284,1000000010312.8837,143132.1534652055
0.23323323323323322,2482309392.3973837,1000000010354.8231,143132.1534652055
0.23423423423423423,2490480108.1653495,1000000010396.7626,143132.1534652055
0.23523523523523523,2498634273.9738536,1000000010438.702,143132.1534652055
0.23623623623623624,2506771936.7161226,1000000010480.6415,143132.1534652055
0.23723723723723725,2514893143.11468,1000000010533.2684,143132.1534652055
0.23823823823823823,2522997939.7221184,1000000010575.536,142924.92790264793
0.23923923923923923,2531086372.921854,1000000010617.8036,142924.92790264793
0.24024024024024024,2539158488.92887,1000000010660.0712,142924.92790264793
0.24124124124124124,2547214333.79047,1000000010702.3387,142924.92790264793
0.24224224224224225,2555253953.3870196,1000000010744.6063,142924.92790264793
0.24324324324324323,2563277393.432679,1000000010786.8739,142924.92790264793
0.24424424424424424,2571284699.476152,1000000010829.1415,142924.92790264793
0.24524524524524524,2579275916.9014034,1000000010871.8031,142716.03366322222
0.24624624624624625,2587251090.9283967,1000000010914.4647,142716.03366322222
0.24724724724724725,2595210266.613811,1000000010957.1263,142716.03366322222
0.24824824824824826,2603153488.8517623,1000000010999.788,142716.03366322222
0.24924924924924924,2611080802.374525,1000000011042.4496,142716.03366322222
0.2502502502502503,2618992251.753238,1000000011085.1112,142716.03366322222
0.25125125125125125,2626887881.3986206,1000000011127.7728,142716.03366322222
0.25225225225225223,2634767735.561665,1000000011170.4344,142716.03366322222
0.25325325325325326,2642631858.3343525,1000000011213.4818,142505.51071092882
0.25425425425425424,2650480293.650346,1000000011256.5292,142505.51071092882
0.2552552552552553,2658313085.2856774,1000000011299.5765,142505.51071092882
0.25625625625625625,2666130276.8594484,1000000011342.6239,142505.51071092882
0.25725725725725723,2673931911.8345127,1000000011385.6713,142505.51071092882
0.25825825825825827,2681718033.518154,1000000011428.7186,142505.51071092882
0.25925925925925924,2689488685.062785,1000000011471.766,142505.51071092882
0.2602602602602603,2697243909.4665976,1000000011514.8134,142505.51071092882
0.26126126126126126,2704983749.574258,1000000011558.2197,142293.39900976012
0.26226226226226224,2712708248.0775633,1000000011601.6261,142293.39900976012
0.26326326326326327,2720417447.51611,1000000011645.0325,142293.39900976012
0.26426426426426425,2728111390.277965,1000000011688.4388,142293.39900976012
0.2652652652652653,2735790118.6003094,1000000011731.8452,142293.39900976012
0.26626626626626626,2743453674.5701137,1000000011775.2516,142293.39900976012
0.26726726726726724,2751102100.1247697,1000000011818.658,142293.39900976012
0.2682682682682683,2758735437.0527534,1000000011862.0643,142293.39900976012
0.26926926926926925,2766353726.99427,1000000011905.8933,142079.7385237125
0.2702702702702703,2773957011.4418902,1000000011949.7223,142079.7385237125
0.27127127127127126,2781545331.741194,1000000011993.5513,142079.7385237125
0.27227227227227224,2789118729.091405,1000000012037.3802,142079.7385237125
0.2732732732732733,2796677244.5460215,1000000012081.2092,142079.7385237125
0.27427427427427425,2804220919.013453,1000000012125.0382,142079.7385237125
0.2752752752752753,2811749793.2576365,1000000012168.8672,142079.7385237125
0.27627627627627627,2819263907.8986673,1000000012212.6962,142079.7385237125
0.2772772772772773,2826763303.4134164,1000000012256.5251,142079.7385237125
0.2782782782782783,2834248020.136141,1000000012300.694,141863.0954544061
0.27927927927927926,2841718098.259114,1000000012344.8628,141863.0954544061
0.2802802802802803,2849173577.833216,1000000012389.0316,141863.0954544061
0.28128128128128127,2856614498.768557,1000000012433.2004,141863.0954544061
0.2822822822822823,2864040900.8350725,1000000012477.3693,141863.0954544061
0.2832832832832833,2871452823.6631227,1000000012521.5381,141863.0954544061
0.28428428428428426,2878850306.744106,1000000012565.7069,141863.0954544061
0.2852852852852853,2886233389.431031,1000000012609.8757,141863.0954544061
0.2862862862862863,2893602110.9391317,1000000012654.0446,141863.0954544061
0.2872872872872873,2900956510.34644,1000000012687.3003,141644.99351921267
0.2882882882882883,2908296626.594377,1000000012731.8716,141644.99351921267
0.28928928928928926,2915622498.488343,1000000012776.4429,141644.99351921267
0.2902902902902903,2922934164.6982846,1000000012821.0142,141644.99351921267
0.2912912912912913,2930231663.759285,1000000012865.5854,141644.99351921267
0.2922922922922923,2937515034.0721316,1000000012910.1567,141644.99351921267
0.2932932932932933,2944784313.903884,1000000012954.728,141644.99351921267
0.29429429429429427,2952039541.388457,1000000012999.2993,141644.99351921267
0.2952952952952953,2959280754.5271664,1000000013043.8706,141644.99351921267
0.2962962962962963,2966507991.189311,1000000013088.4419,141644.99351921267
0.2972972972972973,2973721289.1127214,1000000013122.0458,141425.47268212857
0.2982982982982983,2980920685.9043174,1000000013167.0289,141425.47268212857
0.29929929929929927,2988106219.040672,1000000013212.0121,141425.47268212857
0.3003003003003003,2995277925.868547,1000000013256.9952,141425.47268212857
0.3013013013013013,3002435843.605464,1000000013301.9784,141425.47268212857
0.3023023023023023,3009580009.34023,1000000013346.9615,141425.47268212857
0.3033033033033033,3016710460.033489,1000000013391.9447,141425.47268212857
0.30430430430430433,3023827232.51827,1000000013436.9279,141425.47268212857
0.3053053053053053,3030930363.5005116,1000000013481.911,141425.47268212857
0.3063063063063063,3038019889.5596104,1000000013526.8942,141425.47268212857
0.3073073073073073,3045095847.1489444,1000000013560.7672,141203.12911777126
0.3083083083083083,3052158272.5964026,1000000013606.1515,141203.12911777126
0.30930930930930933,3059207202.104928,1000000013651.5358,141203.12911777126
0.3103103103103103,3066242671.7530184,1000000013696.92,141203.12911777126
0.3113113113113113,3073264717.495274,1000000013742.3043,141203.12911777126
0.3123123123123123,3080273375.162894,1000000013787.6886,141203.12911777126
0.3133133133133133,3087268680.464207,1000000013833.0729,141203.12911777126
0.31431431431431434,3094250668.9851885,1000000013878.4572,141203.12911777126
0.3153153153153153,3101219376.189959,1000000013923.8414,141203.12911777126
0.3163163163163163,3108174837.4213114,1000000013969.2257,141203.12911777126
0.3173173173173173,3115117087.9011993,1000000014014.61,141203.12911777126
0.3183183183183183,3122046162.731255,1000000014048.816,140979.45657051515
0.31931931931931934,3128962096.893291,1000000014094.6624,140979.45657051515
0.3203203203203203,3135864925.249787,1000000014140.5087,140979.45657051515
0.3213213213213213,3142754682.5444064,1000000014186.355,140979.45657051515
0.32232232232232233,3149631403.402472,1000000014232.2013,140979.45657051515
0.3233233233233233,3156495122.331468,1000000014278.0476,140979.45657051515
0.32432432432432434,3163345873.7215333,1000000014323.8939,140979.45657051515
0.3253253253253253,3170183691.8459387,1000000014369.7402,140979.45657051515
0.3263263263263263,3177008610.86158,1000000014415.5865,140979.45657051515
0.32732732732732733,3183820664.809457,1000000014461.4329,140979.45657051515
0.3283283283283283,3190619887.615152,1000000014507.2792,140979.45657051515
0.32932932932932935,3197406313.0893164,1000000014541.8099,140753.07119697588
0.3303303303303303,3204179974.928133,1000000014576.3407,140753.07119697588
0.3313313313313313,3210940906.7138033,1000000014622.6378,140753.07119697588
0.33233233233233234,3217689141.915006,1000000014668.9349,140753.07119697588
0.3333333333333333,3224424713.887373,1000000014715.232,140753.07119697588
0.33433433433433435,3231147655.8739552,1000000014761.5292,140753.07119697588
0.3353353353353353,3237858001.0056834,1000000014807.8263,140753.07119697588
0.3363363363363363,3244555782.3018346,1000000014854.1234,140753.07119697588
0.33733733733733734,3251241032.6704845,1000000014900.4205,140753.07119697588
0.3383383383383383,3257913784.908974,1000000014946.7177,140753.07119697588
0.33933933933933935,3264574071.7043595,1000000014993.0148,140753.07119697588
0.34034034034034033,3271221925.6338596,1000000015039.3119,140753.07119697588
0.34134134134134136,3277857379.165321,1000000015074.2297,140525.4467595344
0.34234234234234234,3284480464.6576533,1000000015109.1476,140525.4467595344
0.3433433433433433,3291091214.3612795,1000000015155.955,140525.4467595344
0.34434434434434436,3297689660.4185843,1000000015202.7623,140525.4467595344
0.34534534534534533,3304275834.8643503,1000000015249.5697,140525.4467595344
0.34634634634634637,3310849769.626201,1000000015296.3771,140525.4467595344
0.34734734734734735,3317411496.525041,1000000015343.1844,140525.4467595344
0.3483483483483483,3323961047.2754807,1000000015389.9918,140525.4467595344
0.34934934934934936,3330498453.486289,1000000015436.7992,140525.4467595344
0.35035035035035034,3337023746.6608043,1000000015483.6066,140525.4467595344
0.35135135135135137,3343536958.19738,1000000015530.414,140525.4467595344
0.35235235235235235,3350038119.3897996,1000000015577.2213,140525.4467595344
0.3533533533533533,3356527261.4277096,1000000015612.5175,140295.2193967999
0.35435435435435436,3363004415.3970456,1000000015647.8136,140295.2193967999
0.35535535535535534,3369469612.2804384,1000000015683.1097,140295.2193967999
0.3563563563563564,3375922882.9576545,1000000015730.4156,140295.2193967999
0.35735735735735735,3382364258.2059946,1000000015777.7216,140295.2193967999
0.35835835835835833,3388793768.700717,1000000015825.0275,140295.2193967999
0.35935935935935936,3395211445.0154567,1000000015872.3334,140295.2193967999
0.36036036036036034,3401617317.6226206,1000000015919.6393,140295.2193967999
0.3613613613613614,3408011416.8938155,1000000015966.9452,140295.2193967999
0.36236236236236236,3414393773.10024,1000000016014.2511,140295.2193967999
0.36336336336336333,3420764416.413096,1000000016061.557,140295.2193967999
0.36436436436436437,3427123376.9039974,1000000016108.8629,140295.2193967999
0.36536536536536535,3433470684.5453625,1000000016156.1688,140295.2193967999
0.3663663663663664,3439806369.2108173,1000000016203.4747,140295.2193967999
0.36736736736736736,3446130460.6755953,1000000016239.1404,140062.44905476697
0.3683683683683684,3452442988.616931,1000000016274.806,140062.44905476697
0.36936936936936937,3458743982.614452,1000000016310.4717,140062.44905476697
0.37037037037037035,3465033472.1505756,1000000016358.2644,140062.44905476697
0.3713713713713714,3471311486.6108985,1000000016406.0571,140062.44905476697
0.37237237237237236,3477578055.2845807,1000000016453.8499,140062.44905476697
0.3733733733733734,3483833207.3647323,1000000016501.6426,140062.44905476697
0.3743743743743744,3490076971.9488044,1000000016549.4353,140062.44905476697
0.37537537537537535,3496309378.03897,1000000016597.228,140062.44905476697
0.3763763763763764,3502530454.542497,1000000016645.0208,140062.44905476697
0.37737737737737737,3508740230.27214,1000000016692.8135,140062.44905476697
0.3783783783783784,3514938733.9465055,1000000016740.6062,140062.44905476697
0.3793793793793794,3521125994.190437,1000000016788.3989,140062.44905476697
0.38038038038038036,3527302039.535384,1000000016836.1917,140062.44905476697
0.3813813813813814,3533466898.4197803,1000000016872.218,139827.1956794302
0.38238238238238237,3539620599.189401,1000000016908.2444,139827.1956794302
0.3833833833833834,3545763170.0977454,1000000016944.2708,139827.1956794302
0.3843843843843844,3551894639.3063965,1000000016980.2971,139827.1956794302
0.38538538538538536,3558015034.8853903,1000000017028.5427,139827.1956794302
0.3863863863863864,3564124384.8135757,1000000017076.7883,139827.1956794302
0.38738738738738737,3570222716.9789762,1000000017125.0339,139827.1956794302
0.3883883883883884,3576310059.179154,1000000017173.2795,139827.1956794302
0.3893893893893894,3582386439.1215596,1000000017221.5251,139827.1956794302
0.39039039039039036,3588451884.4239025,1000000017269.7708,139827.1956794302
0.3913913913913914,3594506422.6144977,1000000017318.0164,139827.1956794302
0.3923923923923924,3600550081.1326146,1000000017366.262,139827.1956794302
0.3933933933933934,3606582887.328837,1000000017414.5076,139827.1956794302
0.3943943943943944,3612604868.465408,1000000017462.7532,139827.1956794302
0.39539539539539537,3618616051.7165847,1000000017510.9988,139827.1956794302
0.3963963963963964,3624616464.168981,1000000017547.3549,139589.5192167842
0.3973973973973974,3630606132.821909,1000000017583.7109,139589.5192167842
0.3983983983983984,3636585084.587728,1000000017620.067,139589.5192167842
0.3993993993993994,3642553346.2921844,1000000017656.4231,139589.5192167842
0.40040040040040037,3648510944.6747546,1000000017705.1095,139589.5192167842
0.4014014014014014,3654457906.388983,1000000017753.7959,139589.5192167842
0.4024024024024024,3660394258.002815,1000000017802.4823,139589.5192167842
0.4034034034034034,3666320025.9989376,1000000017851.1687,139589.5192167842
0.4044044044044044,3672235236.77511,1000000017899.8551,139589.5192167842
0.40540540540540543,3678139916.6445055,1000000017948.5415,139589.5192167842
0.4064064064064064,3684034091.8360248,1000000017997.2279,139589.5192167842
