z,Time,ISM,Stars,H,He,C,N,O,Fe
1.3513513513513515,6648406221.676598,1960801500857.6487,39546223697.39566,724951730706.563,228932125486.28366,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.3763763763763766,6688605216.924098,1960801500857.6487,39546223697.39566,724951730706.563,228932125486.28366,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.4014014014014016,6727759664.994468,1960801500857.6487,39546223697.39566,724951730706.563,228932125486.28366,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.4264264264264266,6765907173.554054,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.4514514514514516,6803083627.121024,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.4764764764764766,6839323282.590481,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.5015015015015016,6874658858.563656,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.5265265265265267,6909121618.940302,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.5515515515515517,6942741451.19524,1960801538007.5718,39546186547.47249,724951758940.5046,228932134402.26523,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.5765765765765767,6975546939.725305,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.6016016016016017,7007565434.621496,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.6266266266266267,7038823116.192425,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.6516516516516517,7069345055.539058,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.6766766766766767,7099155271.457016,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.7017017017017018,7128276783.920923,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.7267267267267268,7156731664.385553,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.7517517517517518,7184541083.120362,1960801572188.9377,39546152366.106476,724951784918.3428,228932142605.79306,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.7767767767767768,7211725353.777502,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.8018018018018018,7238303975.378194,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.8268268268268268,7264295671.888498,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.8518518518518519,7289718429.542779,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.876876876876877,7314589532.06148,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
