z,Time,ISM,Stars,C,N,O,Fe
4.8408408408408405,8548259410.4751215,5760620434344769.0,620591382035.0632,1439907040859322.5,1439907040859322.5,1439904750421396.8,1439901602213488.2
4.852852852852853,8550264765.254881,5777224910052687.0,620591382035.0632,1444058165469775.0,1444058165469775.0,1444055869348376.2,1444052709773869.8
4.864864864864865,8552259857.222198,5793829385760605.0,620591382035.0632,1448209290080227.5,1448209290080227.5,1448206988275355.8,1448203817334251.2
4.876876876876877,8554244759.757696,5810433861468523.0,620591382035.0632,1452360414690680.0,1452360414690680.0,1452358107202335.2,1452354924894632.8
4.888888888888889,8556219545.568786,5827038337176441.0,620591382035.0632,1456511539301132.5,1456511539301132.5,1456509226129314.8,1456506032455014.2
4.900900900900901,8558184286.69719,5843642812884359.0,620591382035.0632,1460662663911585.0,1460662663911585.0,1460660345056294.2,1460657140015395.8
4.912912912912913,8560139054.526385,5860247288592277.0,620591382035.0632,1464813788522037.5,1464813788522037.5,1464811463983273.8,1464808247575777.2
4.924924924924925,8562083919.788935,5876851764300195.0,620591382035.0632,1468964913132490.0,1468964913132490.0,1468962582910253.2,1468959355136158.8
4.936936936936937,8564018952.573731,5893456240008113.0,620591382035.0632,1473116037742942.5,1473116037742942.5,1473113701837232.8,1473110462696540.2
4.948948948948949,8565944222.333137,5910060715716031.0,620591382035.0632,1477267162353395.0,1477267162353395.0,1477264820764212.2,1477261570256921.8
4.960960960960961,8567859797.890037,5926665191423949.0,620591382035.0632,1481418286963847.5,1481418286963847.5,1481415939691191.8,1481412677817303.2
4.972972972972973,8569765747.444798,5943269667131867.0,620591382035.0632,1485569411574300.0,1485569411574300.0,1485567058618171.2,1485563785377684.8
4.984984984984985,8571662138.582141,5959874142839785.0,620591382035.0632,1489720536184752.5,1489720536184752.5,1489718177545150.8,1489714892938066.2
4.996996996996997,8573549038.277912,5976478618547703.0,620591382035.0632,1493871660795205.0,1493871660795205.0,1493869296472130.2,1493866000498447.8
5.009009009009009,8575426512.905778,5993083094255621.0,620591382035.0632,1498022785405657.5,1498022785405657.5,1498020415399109.8,1498017108058829.2
5.021021021021021,8577294628.243831,6009687569963539.0,620591382035.0632,1502173910016110.0,1502173910016110.0,1502171534326089.2,1502168215619210.8
5.033033033033033,8579153449.481105,6026292045671457.0,620591382035.0632,1506325034626562.5,1506325034626562.5,1506322653253068.8,1506319323179592.2
5.045045045045045,8581003041.224013,6042896521379375.0,620591382035.0632,1510476159237015.0,1510476159237015.0,1510473772180048.2,1510470430739973.8
5.057057057057057,8582843467.502697,6059500997087293.0,620591382035.0632,1514627283847467.5,1514627283847467.5,1514624891107027.8,1514621538300355.2
5.069069069069069,8584674791.777297,6076105472795211.0,620591382035.0632,1518778408457920.0,1518778408457920.0,1518776010034007.2,1518772645860736.8
5.081081081081081,8586497076.944144,6092709948503129.0,620591382035.0632,1522929533068372.5,1522929533068372.5,1522927128960986.8,1522923753421118.2
5.093093093093093,8588310385.341865,6109314424211047.0,620591382035.0632,1527080657678825.0,1527080657678825.0,1527078247887966.2,1527074860981499.8
5.105105105105105,8590114778.75742,6125918899918965.0,620591382035.0632,1531231782289277.5,1531231782289277.5,1531229366814945.8,1531225968541881.2
5.117117117117117,8591910318.432055,6142523375626883.0,620591382035.0632,1535382906899730.0,1535382906899730.0,1535380485741925.2,1535377076102262.8
5.129129129129129,8593697065.067183,6159127851334801.0,620591382035.0632,1539534031510182.5,1539534031510182.5,1539531604668904.8,1539528183662644.2
5.141141141141141,8595475078.830185,6175732327042719.0,620591382035.0632,1543685156120635.0,1543685156120635.0,1543682723595884.2,1543679291223025.8
5.153153153153153,8597244419.360147,6192336802750637.0,620591382035.0632,1547836280731087.5,1547836280731087.5,1547833842522863.8,1547830398783407.2
5.165165165165165,8599005145.773514,6208941278458555.0,620591382035.0632,1551987405341540.0,1551987405341540.0,1551984961449843.2,1551981506343788.8
5.177177177177177,8600757316.669672,6225545754166473.0,620591382035.0632,1556138529951992.5,1556138529951992.5,1556136080376822.8,1556132613904170.2
5.1891891891891895,8602500990.13648,6242150229874391.0,620591382035.0632,1560289654562445.0,1560289654562445.0,1560287199303802.2,1560283721464551.8
5.201201201201201,8604236223.755701,6258754705582309.0,620591382035.0632,1564440779172897.5,1564440779172897.5,1564438318230781.8,1564434829024933.2
5.213213213213213,8605963074.60839,6275359181290227.0,620591382035.0632,1568591903783350.0,1568591903783350.0,1568589437157761.2,1568585936585314.8
5.225225225225225,8607681599.280205,6291963656998145.0,620591382035.0632,1572743028393802.5,1572743028393802.5,1572740556084740.8,1572737044145696.2
5.237237237237237,8609391853.866646,6308568132706063.0,620591382035.0632,1576894153004255.0,1576894153004255.0,1576891675011720.2,1576888151706077.8
5.2492492492492495,8611093893.978235,6325172608413981.0,620591382035.0632,1581045277614707.5,1581045277614707.5,1581042793938699.8,1581039259266459.2
5.261261261261261,8612787774.74564,6341777084121899.0,620591382035.0632,1585196402225160.0,1585196402225160.0,1585193912865679.2,1585190366826840.8
5.273273273273273,8614473550.824718,6358381559829817.0,620591382035.0632,1589347526835612.5,1589347526835612.5,1589345031792658.8,1589341474387222.2
5.285285285285285,8616151276.401506,6374986035537735.0,620591382035.0632,1593498651446065.0,1593498651446065.0,1593496150719638.2,1593492581947603.8
5.297297297297297,8617821005.197144,6391590511245653.0,620591382035.0632,1597649776056517.5,1597649776056517.5,1597647269646617.8,1597643689507985.2
5.3093093093093096,8619482790.472744,6408194986953571.0,620591382035.0632,1601800900666970.0,1601800900666970.0,1601798388573597.2,1601794797068366.8
5.321321321321321,8621136685.034197,6424799462661489.0,620591382035.0632,1605952025277422.5,1605952025277422.5,1605949507500576.8,1605945904628748.2
5.333333333333333,8622782741.236917,6441403938369407.0,620591382035.0632,1610103149887875.0,1610103149887875.0,1610100626427556.2,1610097012189129.8
5.345345345345345,8624421010.990532,6458008414077325.0,620591382035.0632,1614254274498327.5,1614254274498327.5,1614251745354535.8,1614248119749511.2
5.357357357357357,8626051545.763506,6474612889785243.0,620591382035.0632,1618405399108780.0,1618405399108780.0,1618402864281515.2,1618399227309892.8
5.36936936936937,8627674396.587725,6491217365493161.0,620591382035.0632,1622556523719232.5,1622556523719232.5,1622553983208494.8,1622550334870274.2
5.381381381381381,8629289614.063002,6507821841201079.0,620591382035.0632,1626707648329685.0,1626707648329685.0,1626705102135474.2,1626701442430655.8
5.393393393393393,8630897248.361555,6524426316908997.0,620591382035.0632,1630858772940137.5,1630858772940137.5,1630856221062453.8,1630852549991037.2
5.405405405405405,8632497349.2324,6541030792616915.0,620591382035.0632,1635009897550590.0,1635009897550590.0,1635007339989433.2,1635003657551418.8
5.4174174174174174,8634089966.005714,6557635268324833.0,620591382035.0632,1639161022161042.5,1639161022161042.5,1639158458916412.8,1639154765111800.2
5.42942942942943,8635675147.597136,6574239744032751.0,620591382035.0632,1643312146771495.0,1643312146771495.0,1643309577843392.2,1643305872672181.8
5.441441441441442,8637252942.51201,6590844219740669.0,620591382035.0632,1647463271381947.5,1647463271381947.5,1647460696770371.8,1647456980232563.2
5.453453453453453,8638823398.849602,6607448695448587.0,620591382035.0632,1651614395992400.0,1651614395992400.0,1651611815697351.2,1651608087792944.8
5.465465465465465,8640386564.307219,6624053171156505.0,620591382035.0632,1655765520602852.5,1655765520602852.5,1655762934624330.8,1655759195353326.2
5.4774774774774775,8641942486.184336,6640657646864423.0,620591382035.0632,1659916645213305.0,1659916645213305.0,1659914053551310.2,1659910302913707.8
5.48948948948949,8643491211.386618,6657262122572341.0,620591382035.0632,1664067769823757.5,1664067769823757.5,1664065172478289.8,1664061410474089.2
5.501501501501502,8645032786.429943,6673866598280259.0,620591382035.0632,1668218894434210.0,1668218894434210.0,1668216291405269.2,1668212518034470.8
5.513513513513513,8646567257.44434,6690471073988177.0,620591382035.0632,1672370019044662.5,1672370019044662.5,1672367410332248.8,1672363625594852.2
5.525525525525525,8648094670.177893,6707075549696095.0,620591382035.0632,1676521143655115.0,1676521143655115.0,1676518529259228.2,1676514733155233.8
5.5375375375375375,8649615070.00061,6723680025404013.0,620591382035.0632,1680672268265567.5,1680672268265567.5,1680669648186207.8,1680665840715615.2
5.54954954954955,8651128501.90822,6740284501111931.0,620591382035.0632,1684823392876020.0,1684823392876020.0,1684820767113187.2,1684816948275996.8
5.561561561561562,8652635010.525955,6756888976819849.0,620591382035.0632,1688974517486472.5,1688974517486472.5,1688971886040166.8,1688968055836378.2
5.573573573573573,8654134640.11226,6773493452527767.0,620591382035.0632,1693125642096925.0,1693125642096925.0,1693123004967146.2,1693119163396759.8
5.585585585585585,8655627434.562477,6790097928235685.0,620591382035.0632,1697276766707377.5,1697276766707377.5,1697274123894125.8,1697270270957141.2
5.597597597597598,8657113437.412477,6806702403943603.0,620591382035.0632,1701427891317830.0,1701427891317830.0,1701425242821105.2,1701421378517522.8
5.60960960960961,8658592691.842253,6823306879651521.0,620591382035.0632,1705579015928282.5,1705579015928282.5,1705576361748084.8,1705572486077904.2
5.621621621621622,8660065240.67947,6839911355359439.0,620591382035.0632,1709730140538735.0,1709730140538735.0,1709727480675064.2,1709723593638285.8
5.633633633633633,8661531126.402966,6856515831067357.0,620591382035.0632,1713881265149187.5,1713881265149187.5,1713878599602043.8,1713874701198667.2
5.645645645645645,8662990391.146227,6873120306775275.0,620591382035.0632,1718032389759640.0,1718032389759640.0,1718029718529023.2,1718025808759048.8
5.657657657657658,8664443076.700806,6889724782483193.0,620591382035.0632,1722183514370092.5,1722183514370092.5,1722180837456002.8,1722176916319430.2
5.66966966966967,8665889224.51971,6906329258191111.0,620591382035.0632,1726334638980545.0,1726334638980545.0,1726331956382982.2,1726328023879811.8
5.681681681681682,8667328875.720755,6922933733899029.0,620591382035.0632,1730485763590997.5,1730485763590997.5,1730483075309961.8,1730479131440193.2
5.693693693693693,8668762071.08985,6939538209606947.0,620591382035.0632,1734636888201450.0,1734636888201450.0,1734634194236941.2,1734630239000574.8
5.7057057057057055,8670188851.084293,6956142685314865.0,620591382035.0632,1738788012811902.5,1738788012811902.5,1738785313163920.8,1738781346560956.2
5.717717717717718,8671609255.835983,6972747161022783.0,620591382035.0632,1742939137422355.0,1742939137422355.0,1742936432090900.2,1742932454121337.8
5.72972972972973,8673023325.154617,6989351636730701.0,620591382035.0632,1747090262032807.5,1747090262032807.5,1747087551017879.8,1747083561681719.2
5.741741741741742,8674431098.530851,7005956112438619.0,620591382035.0632,1751241386643260.0,1751241386643260.0,1751238669944859.2,1751234669242100.8
5.753753753753753,8675832615.139416,7022560588146537.0,620591382035.0632,1755392511253712.5,1755392511253712.5,1755389788871838.8,1755385776802482.2
5.7657657657657655,8677227913.842196,7039165063854455.0,620591382035.0632,1759543635864165.0,1759543635864165.0,1759540907798818.2,1759536884362863.8
5.777777777777778,8678617033.19129,7055769539562373.0,620591382035.0632,1763694760474617.5,1763694760474617.5,1763692026725797.8,1763687991923245.2
5.78978978978979,8680000011.432009,7072374015270291.0,620591382035.0632,1767845885085070.0,1767845885085070.0,1767843145652777.2,1767839099483626.8
5.801801801801802,8681376886.505863,7088978490978209.0,620591382035.0632,1771997009695522.5,1771997009695522.5,1771994264579756.8,1771990207044008.2
5.813813813813813,8682747696.053514,7105582966686127.0,620591382035.0632,1776148134305975.0,1776148134305975.0,1776145383506736.2,1776141314604389.8
5.8258258258258255,8684112477.417665,7122187442394045.0,620591382035.0632,1780299258916427.5,1780299258916427.5,1780296502433715.8,1780292422164771.2
5.837837837837838,8685471267.645954,7138791918101963.0,620591382035.0632,1784450383526880.0,1784450383526880.0,1784447621360695.2,1784443529725152.8
5.84984984984985,8686824103.493795,7155396393809881.0,620591382035.0632,1788601508137332.5,1788601508137332.5,1788598740287674.8,1788594637285534.2
5.861861861861862,8688171021.42719,7172000869517799.0,620591382035.0632,1792752632747785.0,1792752632747785.0,1792749859214654.2,1792745744845915.8
5.873873873873873,8689512057.62551,7188605345225717.0,620591382035.0632,1796903757358237.5,1796903757358237.5,1796900978141633.8,1796896852406297.2
5.885885885885886,8690847247.984236,7205209820933635.0,620591382035.0632,1801054881968690.0,1801054881968690.0,1801052097068613.2,1801047959966678.8
5.897897897897898,8692176628.11769,7221814296641553.0,620591382035.0632,1805206006579142.5,1805206006579142.5,1805203215995592.8,1805199067527060.2
5.90990990990991,8693500233.361712,7238418772349471.0,620591382035.0632,1809357131189595.0,1809357131189595.0,1809354334922572.2,1809350175087441.8
5.921921921921922,8694818098.776325,7255023248057389.0,620591382035.0632,1813508255800047.5,1813508255800047.5,1813505453849551.8,1813501282647823.2
5.933933933933934,8696130259.148354,7271627723765307.0,620591382035.0632,1817659380410500.0,1817659380410500.0,1817656572776531.2,1817652390208204.8
5.945945945945946,8697436748.994026,7288232199473225.0,620591382035.0632,1821810505020952.5,1821810505020952.5,1821807691703510.8,1821803497768586.2
5.957957957957958,8698737602.561539,7304836675181143.0,620591382035.0632,1825961629631405.0,1825961629631405.0,1825958810630490.2,1825954605328967.8
5.96996996996997,8700032853.833603,7321441150889061.0,620591382035.0632,1830112754241857.5,1830112754241857.5,1830109929557469.8,1830105712889349.2
5.981981981981982,8701322536.52995,7338045626596979.0,620591382035.0632,1834263878852310.0,1834263878852310.0,1834261048484449.2,1834256820449730.8
5.993993993993994,8702606684.10981,7354650102304897.0,620591382035.0632,1838415003462762.5,1838415003462762.5,1838412167411428.8,1838407928010112.2
6.006006006006006,8703885329.77438,7371254578012815.0,620591382035.0632,1842566128073215.0,1842566128073215.0,1842563286338408.2,1842559035570493.8
6.018018018018018,8705158506.469244,7387859053720733.0,620591382035.0632,1846717252683667.5,1846717252683667.5,1846714405265387.8,1846710143130875.2
6.03003003003003,8706426246.88677,7404833934798455.0,619064214039.5782,1850960978636562.8,1850960978636562.8,1850958125534818.2,1850953852032899.2
6.042042042042042,8707688583.468496,7421808815876177.0,619064214039.5782,1855204704589458.0,1855204704589458.0,1855201845804248.8,1855197560934923.2
6.054054054054054,8708945548.40747,7438783696953899.0,619064214039.5782,1859448430542353.2,1859448430542353.2,1859445566073679.2,1859441269836947.2
6.066066066066066,8710197173.65057,7455758578031621.0,619064214039.5782,1863692156495248.5,1863692156495248.5,1863689286343109.8,1863684978738971.2
6.078078078078078,8711443490.900806,7472733459109343.0,619064214039.5782,1867935882448143.8,1867935882448143.8,1867933006612540.2,1867928687640995.2
6.09009009009009,8712684531.619596,7489708340187065.0,619064214039.5782,1872179608401039.0,1872179608401039.0,1872176726881970.8,1872172396543019.2
6.102102102102102,8713920327.029003,7506683221264787.0,619064214039.5782,1876423334353934.2,1876423334353934.2,1876420447151401.2,1876416105445043.2
6.114114114114114,8715150908.113956,7523658102342509.0,619064214039.5782,1880667060306829.5,1880667060306829.5,1880664167420831.8,1880659814347067.2
6.126126126126126,8716376305.62446,7540632983420231.0,619064214039.5782,1884910786259724.8,1884910786259724.8,1884907887690262.2,1884903523249091.2
6.138138138138138,8717596550.077759,7557607864497953.0,619064214039.5782,1889154512212620.0,1889154512212620.0,1889151607959692.8,1889147232151115.2
6.15015015015015,8718811671.760483,7574582745575675.0,619064214039.5782,1893398238165515.2,1893398238165515.2,1893395328229123.2,1893390941053139.2
6.162162162162162,8720021700.730785,7591557626653397.0,619064214039.5782,1897641964118410.5,1897641964118410.5,1897639048498553.8,1897634649955163.2
6.1741741741741745,8721226666.820442,7608532507731119.0,619064214039.5782,1901885690071305.8,1901885690071305.8,1901882768767984.2,1901878358857187.2
6.186186186186186,8722426599.636923,7625507388808841.0,619064214039.5782,1906129416024201.0,1906129416024201.0,1906126489037414.8,1906122067759211.2
6.198198198198198,8723621528.56546,7642482269886563.0,619064214039.5782,1910373141977096.2,1910373141977096.2,1910370209306845.2,1910365776661235.2
6.21021021021021,8724811482.771084,7659457150964285.0,619064214039.5782,1914616867929991.5,1914616867929991.5,1914613929576275.8,1914609485563259.2
6.222222222222222,8725996491.200624,7676432032042007.0,619064214039.5782,1918860593882886.8,1918860593882886.8,1918857649845706.2,1918853194465283.2
6.2342342342342345,8727176582.58472,7693406913119729.0,619064214039.5782,1923104319835782.0,1923104319835782.0,1923101370115136.8,1923096903367307.2
6.246246246246246,8728351785.439775,7710381794197451.0,619064214039.5782,1927348045788677.2,1927348045788677.2,1927345090384567.2,1927340612269331.2
6.258258258258258,8729522128.069914,7727356675275173.0,619064214039.5782,1931591771741572.5,1931591771741572.5,1931588810653997.8,1931584321171355.2
6.27027027027027,8730687638.568903,7744331556352895.0,619064214039.5782,1935835497694467.8,1935835497694467.8,1935832530923428.2,1935828030073379.2
6.282282282282282,8731848344.822075,7761306437430617.0,619064214039.5782,1940079223647363.0,1940079223647363.0,1940076251192858.8,1940071738975403.2
6.2942942942942945,8733004274.508192,7778281318508339.0,619064214039.5782,1944322949600258.2,1944322949600258.2,1944319971462289.2,1944315447877427.2
6.306306306306306,8734155455.101337,7795256199586061.0,619064214039.5782,1948566675553153.5,1948566675553153.5,1948563691731719.8,1948559156779451.2
6.318318318318318,8735301913.872742,7812231080663783.0,619064214039.5782,1952810401506048.8,1952810401506048.8,1952807412001150.2,1952802865681475.2
6.33033033033033,8736443677.892624,7829205961741505.0,619064214039.5782,1957054127458944.0,1957054127458944.0,1957051132270580.8,1957046574583499.2
6.342342342342342,8737580774.03199,7846180842819227.0,619064214039.5782,1961297853411839.2,1961297853411839.2,1961294852540011.2,1961290283485523.2
6.354354354354355,8738713228.964434,7863155723896949.0,619064214039.5782,1965541579364734.5,1965541579364734.5,1965538572809441.8,1965533992387547.2
6.366366366366366,8739841069.167892,7880130604974671.0,619064214039.5782,1969785305317629.8,1969785305317629.8,1969782293078872.2,1969777701289571.2
6.378378378378378,8740964320.926409,7897105486052393.0,619064214039.5782,1974029031270525.0,1974029031270525.0,1974026013348302.8,1974021410191595.2
6.39039039039039,8742083010.331858,7914080367130115.0,619064214039.5782,1978272757223420.2,1978272757223420.2,1978269733617733.2,1978265119093619.2
6.402402402402402,8743197163.285662,7931055248207837.0,619064214039.5782,1982516483176315.5,1982516483176315.5,1982513453887163.8,1982508827995643.2
6.414414414414415,8744306805.50049,7948030129285559.0,619064214039.5782,1986760209129210.8,1986760209129210.8,1986757174156594.2,1986752536897667.2
6.426426426426427,8745411962.501938,7965005010363281.0,619064214039.5782,1991003935082106.0,1991003935082106.0,1991000894426024.8,1990996245799691.2
6.438438438438438,8746512659.630177,7981979891441003.0,619064214039.5782,1995247661035001.2,1995247661035001.2,1995244614695455.2,1995239954701715.2
6.45045045045045,8747608922.041615,7998954772518725.0,619064214039.5782,1999491386987896.5,1999491386987896.5,1999488334964885.8,1999483663603739.2
6.4624624624624625,8748700774.710506,8015929653596447.0,619064214039.5782,2003735112940791.8,2003735112940791.8,2003732055234316.2,2003727372505763.2
6.474474474474475,8749788242.430574,8032904534674169.0,619064214039.5782,2007978838893687.0,2007978838893687.0,2007975775503746.8,2007971081407787.2
6.486486486486487,8750871349.816595,8049879415751891.0,619064214039.5782,2012222564846582.2,2012222564846582.2,2012219495773177.2,2012214790309811.2
6.498498498498498,8751950121.305977,8066854296829613.0,619064214039.5782,2016466290799477.5,2016466290799477.5,2016463216042607.8,2016458499211835.2
6.51051051051051,8753024581.160322,8083829177907335.0,619064214039.5782,2020710016752372.8,2020710016752372.8,2020706936312038.2,2020702208113859.2
6.5225225225225225,8754094753.466965,8100804058985057.0,619064214039.5782,2024953742705268.0,2024953742705268.0,2024950656581468.8,2024945917015883.2
6.534534534534535,8755160662.140501,8117778940062779.0,619064214039.5782,2029197468658163.2,2029197468658163.2,2029194376850899.2,2029189625917907.2
6.546546546546547,8756222330.924303,8134753821140501.0,619064214039.5782,2033441194611058.5,2033441194611058.5,2033438097120329.8,2033433334819931.2
6.558558558558558,8757279783.392012,8151728702218223.0,619064214039.5782,2037684920563953.8,2037684920563953.8,2037681817389760.2,2037677043721955.2
6.57057057057057,8758333042.949018,8168703583295945.0,619064214039.5782,2041928646516849.0,2041928646516849.0,2041925537659190.8,2041920752623979.2
6.5825825825825826,8759382132.833931,8185678464373667.0,619064214039.5782,2046172372469744.2,2046172372469744.2,2046169257928621.2,2046164461526003.2
6.594594594594595,8760427076.120022,8202653345451389.0,619064214039.5782,2050416098422639.5,2050416098422639.5,2050412978198051.8,2050408170428027.2
6.606606606606607,8761467895.716667,8219628226529111.0,619064214039.5782,2054659824375534.8,2054659824375534.8,2054656698467482.2,2054651879330051.2
6.618618618618618,8762504614.370764,8236603107606833.0,619064214039.5782,2058903550328430.0,2058903550328430.0,2058900418736912.8,2058895588232075.2
6.63063063063063,8763537254.668137,8253577988684555.0,619064214039.5782,2063147276281325.2,2063147276281325.2,2063144139006343.2,2063139297134099.2
6.642642642642643,8764565839.034933,8270552869762277.0,619064214039.5782,2067391002234220.5,2067391002234220.5,2067387859275773.8,2067383006036123.2
6.654654654654655,8765590389.738995,8287527750839999.0,619064214039.5782,2071634728187115.8,2071634728187115.8,2071631579545204.2,2071626714938147.2
6.666666666666667,8766610928.891232,8304502631917721.0,619064214039.5782,2075878454140011.0,2075878454140011.0,2075875299814634.8,2075870423840171.2
6.678678678678678,8767627478.446955,8321477512995443.0,619064214039.5782,2080122180092906.2,2080122180092906.2,2080119020084065.2,2080114132742195.2
6.6906906906906904,8768640060.207232,8338452394073165.0,619064214039.5782,2084365906045801.5,2084365906045801.5,2084362740353495.8,2084357841644219.2
6.702702702702703,8769648695.820192,8355427275150887.0,619064214039.5782,2088609631998696.8,2088609631998696.8,2088606460622926.2,2088601550546243.2
6.714714714714715,8770653406.782354,8372402156228609.0,619064214039.5782,2092853357951592.0,2092853357951592.0,2092850180892356.8,2092845259448267.2
6.726726726726727,8771654214.439901,8389377037306331.0,619064214039.5782,2097097083904487.2,2097097083904487.2,2097093901161787.2,2097088968350291.2
6.738738738738738,8772651139.98998,8406351918384053.0,619064214039.5782,2101340809857382.5,2101340809857382.5,2101337621431217.8,2101332677252315.2
6.7507507507507505,8773644204.48196,8423326799461775.0,619064214039.5782,2105584535810277.8,2105584535810277.8,2105581341700648.2,2105576386154339.2
6.762762762762763,8774633428.818703,8440301680539497.0,619064214039.5782,2109828261763173.0,2109828261763173.0,2109825061970078.8,2109820095056363.2
6.774774774774775,8775618833.757793,8457276561617219.0,619064214039.5782,2114071987716068.2,2114071987716068.2,2114068782239509.2,2114063803958387.2
6.786786786786787,8776600439.91278,8474251442694941.0,619064214039.5782,2118315713668963.5,2118315713668963.5,2118312502508939.8,2118307512860411.2
6.798798798798798,8777578267.75439,8491226323772663.0,619064214039.5782,2122559439621858.8,2122559439621858.8,2122556222778370.2,2122551221762435.2
6.8108108108108105,8778552337.61174,8508201204850385.0,619064214039.5782,2126803165574754.0,2126803165574754.0,2126799943047800.8,2126794930664459.2
6.822822822822823,8779522669.673538,8525176085928107.0,619064214039.5782,2131046891527649.2,2131046891527649.2,2131043663317231.2,2131038639566483.2
6.834834834834835,8780489283.989244,8542150967005829.0,619064214039.5782,2135290617480544.5,2135290617480544.5,2135287383586661.8,2135282348468507.2
6.846846846846847,8781452200.470274,8559125848083551.0,619064214039.5782,2139534343433439.8,2139534343433439.8,2139531103856092.2,2139526057370531.2
6.858858858858858,8782411438.891132,8576100729161273.0,619064214039.5782,2143778069386335.0,2143778069386335.0,2143774824125522.8,2143769766272555.2
6.870870870870871,8783367018.89058,8593075610238995.0,619064214039.5782,2148021795339230.2,2148021795339230.2,2148018544394953.2,2148013475174579.2
6.882882882882883,8784318959.972752,8610050491316717.0,619064214039.5782,2152265521292125.5,2152265521292125.5,2152262264664383.8,2152257184076603.2
6.894894894894895,8785267281.508308,8627025372394439.0,619064214039.5782,2156509247245020.8,2156509247245020.8,2156505984933814.2,2156500892978627.2
6.906906906906907,8786212002.735529,8644000253472161.0,619064214039.5782,2160752973197916.0,2160752973197916.0,2160749705203244.8,2160744601880651.2
6.918918918918919,8787153142.761421,8660975134549883.0,619064214039.5782,2164996699150811.2,2164996699150811.2,2164993425472675.2,2164988310782675.2
6.930930930930931,8788090720.562822,8677950015627605.0,619064214039.5782,2169240425103706.5,2169240425103706.5,2169237145742105.8,2169232019684699.2
6.942942942942943,8789024754.987473,8694924896705327.0,619064214039.5782,2173484151056601.8,2173484151056601.8,2173480866011536.2,2173475728586723.2
6.954954954954955,8789955264.755089,8711899777783049.0,619064214039.5782,2177727877009497.0,2177727877009497.0,2177724586280966.8,2177719437488747.2
6.966966966966967,8790882268.458431,8728874658860771.0,619064214039.5782,2181971602962392.2,2181971602962392.2,2181968306550397.2,2181963146390771.2
6.978978978978979,8791805784.564342,8745849539938493.0,619064214039.5782,2186215328915287.5,2186215328915287.5,2186212026819827.8,2186206855292795.2
6.990990990990991,8792725831.414804,8762824421016215.0,619064214039.5782,2190459054868182.8,2190459054868182.8,2190455747089258.2,2190450564194819.2
7.003003003003003,8793642427.227951,8779799302093937.0,619064214039.5782,2194702780821078.0,2194702780821078.0,2194699467358688.8,2194694273096843.2
7.015015015015015,8794555590.099104,8796774183171659.0,619064214039.5782,2198946506773973.2,2198946506773973.2,2198943187628119.2,2198937981998867.2
7.027027027027027,8795465338.001772,8813749064249381.0,619064214039.5782,2203190232726868.5,2203190232726868.5,2203186907897549.8,2203181690900891.2
7.039039039039039,8796371688.788658,8830723945327103.0,619064214039.5782,2207433958679763.8,2207433958679763.8,2207430628166980.2,2207425399802915.2
7.051051051051051,8797274660.192652,8847698826404825.0,619064214039.5782,2211677684632659.0,2211677684632659.0,2211674348436410.8,2211669108704939.2
7.063063063063063,8798174269.8278,8864673707482547.0,619064214039.5782,2215921410585554.2,2215921410585554.2,2215918068705841.2,2215912817606963.2
7.075075075075075,8799070535.190294,8881648588560269.0,619064214039.5782,2220165136538449.5,2220165136538449.5,2220161788975271.8,2220156526508987.2
7.087087087087087,8799963473.659418,8898623469637991.0,619064214039.5782,2224408862491344.8,2224408862491344.8,2224405509244702.2,2224400235411011.2
7.099099099099099,8800853102.49851,8915598350715713.0,619064214039.5782,2228652588444240.0,2228652588444240.0,2228649229514132.8,2228643944313035.2
7.111111111111111,8801739438.855907,8932573231793435.0,619064214039.5782,2232896314397135.2,2232896314397135.2,2232892949783563.2,2232887653215059.2
7.123123123123123,8802622499.765873,8949548112871157.0,619064214039.5782,2237140040350030.5,2237140040350030.5,2237136670052993.8,2237131362117083.2
7.135135135135135,8803502302.149534,8966522993948879.0,619064214039.5782,2241383766302925.8,2241383766302925.8,2241380390322424.2,2241375071019107.2
7.147147147147147,8804378862.815788,8983497875026601.0,619064214039.5782,2245627492255821.0,2245627492255821.0,2245624110591854.8,2245618779921131.2
7.1591591591591595,8805252198.462214,9000472756104323.0,619064214039.5782,2249871218208716.2,2249871218208716.2,2249867830861285.2,2249862488823155.2
7.171171171171171,8806122325.675978,9017447637182130.0,619064214039.5782,2254114944161616.0,2254114944161616.0,2254111551130737.0,2254106197725179.5
7.183183183183183,8806989260.934715,9034422518259936.0,619064214039.5782,2258358670114515.5,2258358670114515.5,2258355271400188.5,2258349906627203.5
7.195195195195195,8807853020.60742,9051397399337742.0,619064214039.5782,2262602396067415.0,2262602396067415.0,2262598991669640.0,2262593615529227.5
7.207207207207207,8808713620.955318,9068372280415548.0,619064214039.5782,2266846122020314.5,2266846122020314.5,2266842711939091.5,2266837324431251.5
7.2192192192192195,8809571078.132727,9085347161493354.0,619064214039.5782,2271089847973214.0,2271089847973214.0,2271086432208543.0,2271081033333275.5
7.231231231231231,8810425408.187923,9102322042571160.0,619064214039.5782,2275333573926113.5,2275333573926113.5,2275330152477994.5,2275324742235299.5
7.243243243243243,8811276627.063986,9119296923648966.0,619064214039.5782,2279577299879013.0,2279577299879013.0,2279573872747446.0,2279568451137323.5
7.255255255255255,8812124750.599636,9136271804726772.0,619064214039.5782,2283821025831912.5,2283821025831912.5,2283817593016897.5,2283812160039347.5
