z,Time,ISM,Stars,H,He,C,N,O,Fe
9.825825825825826,8941716731.272621,2914071852674.344,230223139939.92035,1371555782759.578,454473325987.56384,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.837837837837839,8942146010.88869,2914071852674.344,230222047297.3771,1371555782759.578,454473325987.56384,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.84984984984985,8942574102.68091,2914071852674.344,230220860459.46878,1371555782759.578,454473325987.56384,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.861861861861861,8943001011.245611,2914096086392.685,230199915879.5372,1371574200385.517,454479142079.9657,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.873873873873874,8943426741.156286,2914096086392.685,230198822089.72086,1371574200385.517,454479142079.9657,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.885885885885886,8943851296.96372,2914096086392.685,230198822089.72086,1371574200385.517,454479142079.9657,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.897897897897899,8944274683.196135,2914096086392.685,230197634001.88464,1371574200385.517,454479142079.9657,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.90990990990991,8944696904.359322,2914120329808.3013,230176683065.686,1371592625381.3855,454484960499.7136,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.921921921921921,8945117964.936779,2914120329808.3013,230175588123.93613,1371592625381.3855,454484960499.7136,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.933933933933934,8945537869.389843,2914120329808.3013,230175588123.93613,1371592625381.3855,454484960499.7136,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.945945945945946,8945956622.157831,2914144582899.3804,230154583292.69244,1371611057730.6055,454490781241.5726,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.957957957957959,8946374227.658161,2914144582899.3804,230153441523.54984,1371611057730.6055,454490781241.5726,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.96996996996997,8946790690.286497,2914144582899.3804,230152345425.17294,1371611057730.6055,454490781241.5726,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.981981981981981,8947206014.416868,2914144582899.3804,230152345425.17294,1371611057730.6055,454490781241.5726,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
9.993993993993994,8947620204.401802,2914168845643.5396,230130290761.83612,1371629497416.1665,454496604300.1708,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.006006006006006,8948033264.572466,2914168845643.5396,230129147782.9499,1371629497416.1665,454496604300.1708,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.018018018018019,8948445199.23877,2914168845643.5396,230128050523.21912,1371629497416.1665,454496604300.1708,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.03003003003003,8948856012.68952,2914168845643.5396,230128050523.21912,1371629497416.1665,454496604300.1708,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.042042042042041,8949265709.192528,2914193118017.817,230105988480.32407,1371647944420.6172,454502429669.9973,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.054054054054054,8949674292.99474,2914193118017.817,230104844286.73523,1371647944420.6172,454502429669.9973,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.066066066066066,8950081768.322369,2914193118017.817,230103745860.88992,1371647944420.6172,454502429669.9973,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.078078078078079,8950488139.381004,2914193118017.817,230103745860.88992,1371647944420.6172,454502429669.9973,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.09009009009009,8950893410.355751,2914217399998.6606,230081676470.8561,1371666398726.0583,454508257345.3998,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.102102102102101,8951297585.411337,2914217399998.6606,230080531057.5702,1371666398726.0583,454508257345.3998,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.114114114114114,8951700668.692244,2914217399998.6606,230079431460.8157,1371666398726.0583,454508257345.3998,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.126126126126126,8952102664.322819,2914217399998.6606,230079431460.8157,1371666398726.0583,454508257345.3998,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.138138138138139,8952503576.407406,2914241691561.9194,230057354756.7232,1371684860314.1353,454514087320.5819,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.15015015015015,8952903409.030449,2914241691561.9194,230056208118.70993,1371684860314.1353,454514087320.5819,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.162162162162161,8953302166.256624,2914241691561.9194,230055107346.21716,1371684860314.1353,454514087320.5819,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.174174174174174,8953699852.130949,2914241691561.9194,230055107346.21716,1371684860314.1353,454514087320.5819,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.186186186186186,8954096470.6789,2914265992682.8325,230033023361.81766,1371703329166.029,454519919589.601,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.198198198198199,8954492025.906523,2914265992682.8325,230031875494.01044,1371703329166.029,454519919589.601,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.21021021021021,8954886521.800562,2914265992682.8325,230030773540.91553,1371703329166.029,454519919589.601,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
