z,Time,ISM,Stars
9.777777777777779,-22.921955722820304,1000000001082.9072,0.0
9.765765765765765,-22.88253184649189,1000000001082.9072,0.0
9.753753753753754,-22.843129957827422,1000000001082.9072,0.0
9.741741741741741,-22.803750069103646,1000000001082.9072,0.0
9.72972972972973,-22.764392192617912,1000000001082.9072,0.0
9.717717717717719,-22.725056340688212,1000000001082.9072,0.0
9.705705705705705,-22.685742525653218,1000000001082.9072,0.0
9.693693693693694,-22.64645075987241,1000000001082.9072,0.0
9.681681681681681,-22.60718105572603,1000000001082.9072,0.0
9.66966966966967,-22.567933425615255,1000000001082.9072,0.0
9.657657657657658,-22.528707881962152,1000000001082.9072,0.0
9.645645645645645,-22.489504437209803,1000000001082.9072,0.0
9.633633633633634,-22.45032310382235,1000000001082.9072,0.0
9.621621621621621,-22.411163894285025,1000000001082.9072,0.0
9.60960960960961,-22.37202682110427,1000000001082.9072,0.0
9.597597597597598,-22.332911896807722,1000000001082.9072,0.0
9.585585585585585,-22.293819133944332,1000000001082.9072,0.0
9.573573573573574,-22.254748545084414,1000000001082.9072,0.0
9.561561561561561,-22.21570014281967,1000000001082.9072,0.0
9.54954954954955,-22.176673939763297,1000000001082.9072,0.0
9.537537537537538,-22.137669948550027,1000000001082.9072,0.0
9.525525525525525,-22.098688181836174,1000000001082.9072,0.0
9.513513513513514,-22.059728652299743,1000000001082.9072,0.0
9.501501501501501,-22.02079137264042,1000000001082.9072,0.0
9.48948948948949,-21.981876355579708,1000000001082.9072,0.0
9.477477477477478,-21.942983613860946,1000000001082.9072,0.0
9.465465465465465,-21.90411316024936,1000000001082.9072,0.0
9.453453453453454,-21.86526500753218,1000000001082.9072,0.0
9.441441441441441,-21.826439168518654,1000000001082.9072,0.0
9.42942942942943,-21.78763565604013,1000000001082.9072,0.0
9.417417417417418,-21.74885448295011,1000000001082.9072,0.0
9.405405405405405,-21.710095662124335,1000000001082.9072,0.0
9.393393393393394,-21.671359206460824,1000000001082.9072,0.0
9.381381381381381,-21.63264512887995,1000000001082.9072,0.0
9.36936936936937,-21.59395344232452,1000000001082.9072,0.0
9.357357357357358,-21.5552841597598,1000000001082.9072,0.0
9.345345345345345,-21.516637294173613,1000000001082.9072,0.0
9.333333333333334,-21.478012858576413,1000000001082.9072,0.0
9.32132132132132,-21.43941086600131,1000000001082.9072,0.0
9.30930930930931,-21.400831329504175,1000000001082.9072,0.0
9.297297297297298,-21.36227426216368,1000000001082.9072,0.0
9.285285285285285,-21.32373967708137,1000000001082.9072,0.0
9.273273273273274,-21.285227587381762,1000000001082.9072,0.0
9.26126126126126,-21.246738006212357,1000000001082.9072,0.0
9.24924924924925,-21.208270946743752,1000000001082.9072,0.0
9.237237237237238,-21.16982642216968,1000000001082.9072,0.0
9.225225225225225,-21.131404445707094,1000000001082.9072,0.0
9.213213213213214,-21.093005030596235,1000000001082.9072,0.0
9.2012012012012,-21.05462819010068,1000000001082.9072,0.0
9.18918918918919,-21.01627393750745,1000000001082.9072,0.0
9.177177177177178,-20.977942286127032,1000000001082.9072,0.0
9.165165165165165,-20.939633249293472,1000000001082.9072,0.0
9.153153153153154,-20.901346840364475,1000000001082.9072,0.0
9.14114114114114,-20.8630830727214,1000000001082.9072,0.0
9.12912912912913,-20.824841959769408,1000000001082.9072,0.0
9.117117117117118,-20.78662351493749,1000000001082.9072,0.0
9.105105105105105,-20.748427751678523,1000000001082.9072,0.0
9.093093093093094,-20.7102546834694,1000000001082.9072,0.0
9.08108108108108,-20.672104323811045,1000000001082.9072,0.0
9.06906906906907,-20.633976686228507,1000000001082.9072,0.0
9.057057057057058,-20.595871784271036,1000000001082.9072,0.0
9.045045045045045,-20.557789631512136,1000000001082.9072,0.0
9.033033033033032,-20.51973024154967,1000000001082.9072,0.0
9.02102102102102,-20.481693628005907,1000000001082.9072,0.0
9.00900900900901,-20.44367980452759,1000000001082.9072,0.0
8.996996996996998,-20.405688784786037,1000000001082.9072,0.0
8.984984984984985,-20.367720582477183,1000000001082.9072,0.0
8.972972972972972,-20.329775211321685,1000000001082.9072,0.0
8.96096096096096,-20.29185268506498,1000000001082.9072,0.0
8.94894894894895,-20.25395301747735,1000000001082.9072,0.0
8.936936936936938,-20.216076222354022,1000000001082.9072,0.0
8.924924924924925,-20.17822231351521,1000000001082.9072,0.0
8.912912912912912,-20.140391304806233,1000000001082.9072,0.0
8.9009009009009,-20.102583210097556,1000000001082.9072,0.0
8.88888888888889,-20.06479804328488,1000000001082.9072,0.0
8.876876876876878,-20.02703581828922,1000000001082.9072,0.0
8.864864864864865,-19.989296549056963,1000000001082.9072,0.0
8.852852852852852,-19.95158024955998,1000000001082.9072,0.0
8.84084084084084,-19.91388693379569,1000000001082.9072,0.0
8.82882882882883,-19.87621661578711,1000000001082.9072,0.0
8.816816816816818,-19.838569309582972,1000000001082.9072,0.0
8.804804804804805,-19.800945029257772,1000000001082.9072,0.0
8.792792792792792,-19.76334378891188,1000000001082.9072,0.0
8.78078078078078,-19.72576560267159,1000000001082.9072,0.0
8.76876876876877,-19.68821048468922,1000000001082.9072,0.0
8.756756756756756,-19.65067844914316,1000000001082.9072,0.0
8.744744744744745,-19.613169510238016,1000000001082.9072,0.0
8.732732732732732,-19.575683682204605,1000000001082.9072,0.0
8.72072072072072,-19.538220979300124,1000000001082.9072,0.0
8.70870870870871,-19.500781415808156,1000000001082.9072,0.0
8.696696696696696,-19.463365006038792,1000000001082.9072,0.0
8.684684684684685,-19.42597176432872,1000000001082.9072,0.0
8.672672672672672,-19.388601705041275,1000000001082.9072,0.0
8.66066066066066,-19.35125484256655,1000000001082.9072,0.0
8.64864864864865,-19.313931191321466,1000000001082.9072,0.0
8.636636636636636,-19.276630765749847,1000000001082.9072,0.0
8.624624624624625,-19.239353580322536,1000000001082.9072,0.0
8.612612612612612,-19.202099649537434,1000000001082.9072,0.0
8.6006006006006,-19.16486898791964,1000000001082.9072,0.0
8.588588588588589,-19.12766161002147,1000000001082.9072,0.0
8.576576576576576,-19.090477530422596,1000000001082.9072,0.0
8.564564564564565,-19.053316763730116,1000000001082.9072,0.0
8.552552552552552,-19.016179324578616,1000000001082.9072,0.0
8.54054054054054,-18.97906522763031,1000000001082.9072,0.0
8.528528528528529,-18.941974487575067,1000000001082.9072,0.0
8.516516516516516,-18.904907119130524,1000000001082.9072,0.0
8.504504504504505,-18.867863137042196,1000000001082.9072,0.0
8.492492492492492,-18.830842556083525,1000000001082.9072,0.0
8.48048048048048,-18.793845391055996,1000000001082.9072,0.0
8.468468468468469,-18.756871656789208,1000000001082.9072,0.0
8.456456456456456,-18.719921368140977,1000000001082.9072,0.0
8.444444444444445,-18.682994539997416,1000000001082.9072,0.0
8.432432432432432,-18.64609118727303,1000000001082.9072,0.0
8.42042042042042,-18.60921132491081,1000000001082.9072,0.0
8.408408408408409,-18.57235496788231,1000000001082.9072,0.0
8.396396396396396,-18.535522131187744,1000000001082.9072,0.0
8.384384384384385,-18.4987128298561,1000000001082.9072,0.0
8.372372372372372,-18.461927078945187,1000000001082.9072,0.0
8.36036036036036,-18.425164893541776,1000000001082.9072,0.0
8.348348348348349,-18.388426288761654,1000000001082.9072,0.0
8.336336336336336,-18.351711279749733,1000000001082.9072,0.0
8.324324324324325,-18.315019881680158,1000000001082.9072,0.0
8.312312312312311,-18.27835210975637,1000000001082.9072,0.0
8.3003003003003,-18.241707979211228,1000000001082.9072,0.0
8.288288288288289,-18.205087505307088,1000000001082.9072,0.0
8.276276276276276,-18.168490703335898,1000000001082.9072,0.0
8.264264264264265,-18.131917588619316,1000000001082.9072,0.0
8.252252252252251,-18.095368176508767,1000000001082.9072,0.0
8.24024024024024,-18.058842482385586,1000000001082.9072,0.0
8.228228228228229,-18.02234052166108,1000000001082.9072,0.0
8.216216216216216,-17.985862309776614,1000000001082.9072,0.0
8.204204204204204,-17.949407862203778,1000000001082.9072,0.0
8.192192192192191,-17.9129771944444,1000000001082.9072,0.0
8.18018018018018,-17.87657032203071,1000000001082.9072,0.0
8.168168168168169,-17.84018726052539,1000000001082.9072,0.0
8.156156156156156,-17.80382802552171,1000000001082.9072,0.0
8.144144144144144,-17.767492632643624,1000000001082.9072,0.0
8.132132132132131,-17.731181097545836,1000000001082.9072,0.0
8.12012012012012,-17.69489343591396,1000000001082.9072,0.0
8.108108108108109,-17.658629663464563,1000000001082.9072,0.0
8.096096096096096,-17.622389795945296,1000000001082.9072,0.0
8.084084084084084,-17.586173849135015,1000000001082.9072,0.0
8.072072072072071,-17.549981838843827,1000000001082.9072,0.0
8.06006006006006,-17.51381378091327,1000000001082.9072,0.0
8.048048048048049,-17.477669691216345,1000000001082.9072,0.0
8.036036036036036,-17.441549585657654,1000000001082.9072,0.0
8.024024024024024,-17.405453480173527,1000000001082.9072,0.0
8.012012012012011,-17.36938139073207,1000000001082.9072,0.0
8.0,-17.333333333333332,1000000001082.9072,0.0
7.987987987987988,-17.29730932400937,1000000001082.9072,0.0
7.975975975975976,-17.26130937882436,1000000001082.9072,0.0
7.963963963963964,-17.22533351387474,1000000001082.9072,0.0
7.951951951951952,-17.189381745289268,1000000001082.9072,0.0
7.93993993993994,-17.153454089229168,1000000001082.9072,0.0
7.927927927927928,-17.11755056188822,1000000001082.9072,0.0
7.915915915915916,-17.081671179492865,1000000001082.9072,0.0
7.903903903903904,-17.04581595830235,1000000001082.9072,0.0
7.891891891891892,-17.009984914608786,1000000001082.9072,0.0
7.87987987987988,-16.97417806473731,1000000001082.9072,0.0
7.867867867867868,-16.938395425046153,1000000001082.9072,0.0
7.8558558558558556,-16.902637011926775,1000000001082.9072,0.0
7.843843843843844,-16.86690284180399,1000000001082.9072,0.0
7.831831831831832,-16.83119293113605,1000000001082.9072,0.0
7.81981981981982,-16.795507296414783,1000000001082.9072,0.0
7.807807807807808,-16.75984595416568,1000000001082.9072,0.0
7.7957957957957955,-16.724208920948037,1000000001082.9072,0.0
7.783783783783784,-16.688596213355066,1000000001082.9072,0.0
7.771771771771772,-16.65300784801399,1000000001082.9072,0.0
7.75975975975976,-16.617443841586187,1000000001082.9072,0.0
7.747747747747748,-16.58190421076729,1000000001082.9072,0.0
7.7357357357357355,-16.546388972287303,1000000001082.9072,0.0
7.723723723723724,-16.51089814291074,1000000001082.9072,0.0
7.711711711711712,-16.475431739436704,1000000001082.9072,0.0
7.6996996996997,-16.439989778699058,1000000001082.9072,0.0
7.687687687687688,-16.404572277566505,1000000001082.9072,0.0
7.675675675675675,-16.369179252942708,1000000001082.9072,0.0
7.663663663663664,-16.333810721766454,1000000001082.9072,0.0
7.651651651651652,-16.298466701011716,1000000001082.9072,0.0
7.63963963963964,-16.26314720768783,1000000001082.9072,0.0
7.627627627627628,-16.227852258839572,1000000001082.9072,0.0
7.615615615615615,-16.19258187154731,1000000001082.9072,0.0
7.603603603603603,-16.15733606292713,1000000001082.9072,0.0
7.591591591591592,-16.12211485013094,1000000001082.9072,0.0
7.57957957957958,-16.086918250346606,1000000001082.9072,0.0
7.5675675675675675,-16.051746280798078,1000000001082.9072,0.0
7.555555555555555,-16.016598958745515,1000000001082.9072,0.0
7.543543543543543,-15.981476301485419,1000000001082.9072,0.0
7.531531531531532,-15.94637832635076,1000000001082.9072,0.0
7.51951951951952,-15.911305050711093,1000000001082.9072,0.0
7.5075075075075075,-15.876256491972692,1000000001082.9072,0.0
7.495495495495495,-15.841232667578687,1000000001082.9072,0.0
7.483483483483483,-15.806233595009191,1000000001082.9072,0.0
7.471471471471472,-15.771259291781442,1000000001082.9072,0.0
7.45945945945946,-15.7363097754499,1000000001082.9072,0.0
7.4474474474474475,-15.701385063606413,1000000001082.9072,0.0
7.435435435435435,-15.666485173880332,1000000001082.9072,0.0
7.423423423423423,-15.631610123938659,1000000001082.9072,0.0
7.411411411411412,-15.596759931486176,1000000001082.9072,0.0
7.3993993993994,-15.561934614265567,1000000001082.9072,0.0
7.387387387387387,-15.527134190057563,1000000001082.9072,0.0
7.375375375375375,-15.49235867668108,1000000001082.9072,0.0
7.363363363363363,-15.457608091993361,1000000001082.9072,0.0
7.351351351351352,-15.422882453890107,1000000001082.9072,0.0
7.33933933933934,-15.388181780305604,1000000001082.9072,0.0
7.327327327327327,-15.35350608921288,1000000001082.9072,0.0
7.315315315315315,-15.318855398623834,1000000001082.9072,0.0
7.303303303303303,-15.284229726589384,1000000001082.9072,0.0
7.291291291291292,-15.24962909119961,1000000001082.9072,0.0
7.2792792792792795,-15.21505351058388,1000000001082.9072,0.0
7.267267267267267,-15.180503002911003,1000000001082.9072,0.0
7.255255255255255,-15.145977586389366,1000000001082.9072,0.0
7.243243243243243,-15.1114772792671,1000000001082.9072,0.0
7.231231231231232,-15.077002099832203,1000000001082.9072,0.0
7.2192192192192195,-15.042552066412682,1000000001082.9072,0.0
7.207207207207207,-15.008127197376712,1000000001082.9072,0.0
7.195195195195195,-14.973727511132774,1000000001082.9072,0.0
7.183183183183183,-14.939353026129817,1000000001082.9072,0.0
7.171171171171172,-14.905003760857397,1000000001082.9072,0.0
7.1591591591591595,-14.870679733845815,1000000001082.9072,0.0
7.147147147147147,-14.836380963666286,1000000001082.9072,0.0
7.135135135135135,-14.802107468931073,1000000001082.9072,0.0
7.123123123123123,-14.767859268293657,1000000001082.9072,0.0
7.111111111111111,-14.733636380448882,1000000001082.9072,0.0
7.099099099099099,-14.699438824133091,1000000001082.9072,0.0
7.087087087087087,-14.665266618124308,1000000001082.9072,0.0
7.075075075075075,-14.631119781242361,1000000001082.9072,0.0
7.063063063063063,-14.596998332349077,1000000001082.9072,0.0
7.051051051051051,-14.562902290348411,1000000001082.9072,0.0
7.039039039039039,-14.528831674186598,1000000001082.9072,0.0
7.027027027027027,-14.49478650285233,1000000001082.9072,0.0
7.015015015015015,-14.460766795376902,1000000001082.9072,0.0
7.003003003003003,-14.42677257083438,1000000001082.9072,0.0
6.990990990990991,-14.392803848341764,1000000001082.9072,0.0
6.978978978978979,-14.358860647059126,1000000001082.9072,0.0
6.966966966966967,-14.324942986189804,1000000001082.9072,0.0
6.954954954954955,-14.291050884980537,1000000001082.9072,0.0
6.942942942942943,-14.257184362721652,1000000001082.9072,0.0
6.930930930930931,-14.223343438747216,1000000001082.9072,0.0
6.918918918918919,-14.189528132435202,1000000001082.9072,0.0
6.906906906906907,-14.155738463207655,1000000001082.9072,0.0
6.894894894894895,-14.121974450530864,1000000001082.9072,0.0
6.882882882882883,-14.08823611391553,1000000001082.9072,0.0
6.870870870870871,-14.05452347291693,1000000001082.9072,0.0
6.858858858858859,-14.020836547135097,1000000001082.9072,0.0
6.846846846846847,-13.98717535621497,1000000001082.9072,0.0
6.834834834834835,-13.953539919846586,1000000001082.9072,0.0
6.822822822822823,-13.919930257765255,1000000001082.9072,0.0
6.8108108108108105,-13.886346389751717,1000000001082.9072,0.0
6.798798798798799,-13.852788335632328,1000000001082.9072,0.0
6.786786786786787,-13.819256115279224,1000000001082.9072,0.0
6.774774774774775,-13.785749748610515,1000000001082.9072,0.0
6.762762762762763,-13.752269255590452,1000000001082.9072,0.0
6.7507507507507505,-13.718814656229608,1000000001082.9072,0.0
6.738738738738739,-13.685385970585054,1000000001082.9072,0.0
6.726726726726727,-13.651983218760536,1000000001082.9072,0.0
6.714714714714715,-13.618606420906673,1000000001082.9072,0.0
6.702702702702703,-13.585255597221117,1000000001082.9072,0.0
6.6906906906906904,-13.551930767948761,1000000001082.9072,0.0
6.678678678678679,-13.518631953381899,1000000001082.9072,0.0
6.666666666666667,-13.485359173860424,1000000001082.9072,0.0
6.654654654654655,-13.452112449772017,1000000001082.9072,0.0
6.642642642642643,-13.418891801552324,1000000001082.9072,0.0
6.63063063063063,-13.385697249685155,1000000001082.9072,0.0
6.618618618618619,-13.352528814702675,1000000001082.9072,0.0
6.606606606606607,-13.319386517185572,1000000001082.9072,0.0
6.594594594594595,-13.286270377763277,1000000001082.9072,0.0
6.5825825825825826,-13.253180417114145,1000000001082.9072,0.0
6.57057057057057,-13.220116655965642,1000000001082.9072,0.0
6.558558558558558,-13.18707911509455,1000000001082.9072,0.0
6.546546546546547,-13.15406781532716,1000000001082.9072,0.0
6.534534534534535,-13.121082777539463,1000000001082.9072,0.0
6.5225225225225225,-13.088124022657357,1000000001082.9072,0.0
6.51051051051051,-13.055191571656843,1000000001082.9072,0.0
6.498498498498498,-13.022285445564219,1000000001082.9072,0.0
6.486486486486487,-12.989405665456292,1000000001082.9072,0.0
6.474474474474475,-12.956552252460572,1000000001082.9072,0.0
6.4624624624624625,-12.923725227755478,1000000001082.9072,0.0
6.45045045045045,-12.890924612570545,1000000001082.9072,0.0
6.438438438438438,-12.85815042818663,1000000001082.9072,0.0
6.426426426426427,-12.82540269593612,1000000001082.9072,0.0
